,id,price_displayed,key pressed,environment,order,round_instance,task,function_id,quality_check,builtin_rt,end_time,start_time,Participant Public ID,latency
31917,621785.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,111.4400000005262,1551896288474.0,1551896288363.0,5c1246ea72a5f1000117134b,115.0
31918,621785.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,109.51999999815598,1551896288588.0,1551896288478.0,5c1246ea72a5f1000117134b,113.0
31919,621785.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,124.32999999867752,1551896288716.0,1551896288591.0,5c1246ea72a5f1000117134b,128.0
31920,621785.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,242.56500000040973,1551896288962.0,1551896288719.0,5c1246ea72a5f1000117134b,37468.0
32125,621785.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,790.1300000012852,1551896326978.0,1551896326187.0,5c1246ea72a5f1000117134b,794.0
32126,621785.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,301.86000000685453,1551896327284.0,1551896326981.0,5c1246ea72a5f1000117134b,306.0
32127,621785.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,122.68999999645166,1551896327410.0,1551896327287.0,5c1246ea72a5f1000117134b,125.0
32128,621785.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,231.06000000541096,1551896327644.0,1551896327412.0,5c1246ea72a5f1000117134b,234.0
32129,621785.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,141.1199999930104,1551896327788.0,1551896327646.0,5c1246ea72a5f1000117134b,146.0
32130,621785.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,126.4149999987567,1551896327919.0,1551896327792.0,5c1246ea72a5f1000117134b,130.0
32131,621785.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,139.9950000050012,1551896328063.0,1551896327922.0,5c1246ea72a5f1000117134b,144.0
32132,621785.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,116.54999999888241,1551896328183.0,1551896328066.0,5c1246ea72a5f1000117134b,
30595,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,1257.5650000362655,1551895552714.0,1551895551454.0,5c1f89a010140800013f7ced,1270.0
30596,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,126.77499995334074,1551895552852.0,1551895552724.0,5c1f89a010140800013f7ced,132.0
30597,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,149.1150000365451,1551895553007.0,1551895552856.0,5c1f89a010140800013f7ced,157.0
30598,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,140.69500000914562,1551895553154.0,1551895553013.0,5c1f89a010140800013f7ced,145.0
30599,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,145.29999997466803,1551895553306.0,1551895553158.0,5c1f89a010140800013f7ced,151.0
30600,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,150.3650000086054,1551895553461.0,1551895553309.0,5c1f89a010140800013f7ced,155.0
30601,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,131.09000003896654,1551895553596.0,1551895553464.0,5c1f89a010140800013f7ced,50308.0
30939,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,670.7999999634923,1551895604444.0,1551895603772.0,5c1f89a010140800013f7ced,678.0
30940,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,126.96500000311062,1551895604580.0,1551895604450.0,5c1f89a010140800013f7ced,133.0
30941,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,148.43499998096374,1551895604733.0,1551895604583.0,5c1f89a010140800013f7ced,154.0
30942,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,144.49500001501292,1551895604882.0,1551895604737.0,5c1f89a010140800013f7ced,149.0
30943,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,155.94999998575076,1551895605043.0,1551895604886.0,5c1f89a010140800013f7ced,161.0
30944,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,148.83999997982755,1551895605197.0,1551895605047.0,5c1f89a010140800013f7ced,153.0
30945,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,151.70500002568588,1551895605353.0,1551895605200.0,5c1f89a010140800013f7ced,50814.0
31276,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,1076.4750000089407,1551895657091.0,1551895656014.0,5c1f89a010140800013f7ced,1088.0
31277,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,160.64000001642853,1551895657263.0,1551895657102.0,5c1f89a010140800013f7ced,164.0
31278,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,145.25000000139696,1551895657413.0,1551895657266.0,5c1f89a010140800013f7ced,150.0
31279,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,147.71999994991347,1551895657565.0,1551895657416.0,5c1f89a010140800013f7ced,153.0
31280,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,167.9949999670498,1551895657739.0,1551895657569.0,5c1f89a010140800013f7ced,180.0
31281,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,152.95000001788142,1551895657903.0,1551895657749.0,5c1f89a010140800013f7ced,160.0
31282,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,149.35000002151355,1551895658062.0,1551895657909.0,5c1f89a010140800013f7ced,161.0
31283,621789.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,158.0200000316836,1551895658229.0,1551895658070.0,5c1f89a010140800013f7ced,80873.0
31683,621789.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,899.9450000119397,1551895739844.0,1551895738943.0,5c1f89a010140800013f7ced,908.0
31684,621789.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,151.47500002058226,1551895740007.0,1551895739851.0,5c1f89a010140800013f7ced,162.0
31685,621789.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,157.52499998779967,1551895740173.0,1551895740013.0,5c1f89a010140800013f7ced,162.0
31686,621789.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,165.1549999951385,1551895740342.0,1551895740175.0,5c1f89a010140800013f7ced,171.0
31687,621789.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,158.38999999687076,1551895740506.0,1551895740346.0,5c1f89a010140800013f7ced,165.0
31688,621789.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,156.55500005232167,1551895740668.0,1551895740511.0,5c1f89a010140800013f7ced,162.0
31689,621789.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,139.39500000560656,1551895740813.0,1551895740673.0,5c1f89a010140800013f7ced,50646.0
32010,621789.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,924.0500000305474,1551895792244.0,1551895791319.0,5c1f89a010140800013f7ced,936.0
32011,621789.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,151.75499999895692,1551895792411.0,1551895792255.0,5c1f89a010140800013f7ced,166.0
32012,621789.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,151.3450000202283,1551895792574.0,1551895792421.0,5c1f89a010140800013f7ced,157.0
32013,621789.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,140.2349999989383,1551895792720.0,1551895792578.0,5c1f89a010140800013f7ced,145.0
32014,621789.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,146.16999996360389,1551895792871.0,1551895792723.0,5c1f89a010140800013f7ced,155.0
32015,621789.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,128.9450000040233,1551895793020.0,1551895792878.0,5c1f89a010140800013f7ced,147.0
32016,621789.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,140.44000004651025,1551895793167.0,1551895793025.0,5c1f89a010140800013f7ced,126967.0
32582,621789.0,,40.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,60.2599999983795,1551895920053.0,1551895919992.0,5c1f89a010140800013f7ced,166.0
32583,621789.0,,,low,high-low,12.0,rod_fixing,rod_fixing,1.0,,,1551895920158.0,5c1f89a010140800013f7ced,134.0
32587,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,903.3700000145473,1551895921197.0,1551895920292.0,5c1f89a010140800013f7ced,911.0
32588,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,142.5349999917671,1551895921347.0,1551895921203.0,5c1f89a010140800013f7ced,149.0
32589,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,158.73999998439103,1551895921511.0,1551895921352.0,5c1f89a010140800013f7ced,169.0
32590,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,163.33499999018386,1551895921685.0,1551895921521.0,5c1f89a010140800013f7ced,173.0
32591,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,472.9500000248663,1551895922169.0,1551895921694.0,5c1f89a010140800013f7ced,486.0
32592,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,142.53999997163191,1551895922324.0,1551895922180.0,5c1f89a010140800013f7ced,156.0
32593,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,149.18499998748302,1551895922486.0,1551895922336.0,5c1f89a010140800013f7ced,162.0
32594,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,151.42499998910353,1551895922650.0,1551895922498.0,5c1f89a010140800013f7ced,50178.0
32912,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,785.1549999904819,1551895973462.0,1551895972676.0,5c1f89a010140800013f7ced,798.0
32913,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,139.58499999716878,1551895973615.0,1551895973474.0,5c1f89a010140800013f7ced,149.0
32914,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,157.82999998191372,1551895973782.0,1551895973623.0,5c1f89a010140800013f7ced,170.0
32915,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,167.54499997477978,1551895973961.0,1551895973793.0,5c1f89a010140800013f7ced,178.0
32916,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,155.53499996894968,1551895974127.0,1551895973971.0,5c1f89a010140800013f7ced,166.0
32917,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,150.65000002505258,1551895974288.0,1551895974137.0,5c1f89a010140800013f7ced,50910.0
33219,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,1014.9600000004283,1551896026063.0,1551896025047.0,5c1f89a010140800013f7ced,1023.0
33220,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,158.79999997559938,1551896026230.0,1551896026070.0,5c1f89a010140800013f7ced,194.0
33221,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,87.65000000130384,1551896026353.0,1551896026264.0,5c1f89a010140800013f7ced,97.0
33222,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,149.34499998344108,1551896026512.0,1551896026361.0,5c1f89a010140800013f7ced,156.0
33223,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,158.57999998843297,1551896026677.0,1551896026517.0,5c1f89a010140800013f7ced,167.0
33224,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,147.5199999986216,1551896026833.0,1551896026684.0,5c1f89a010140800013f7ced,163.0
33225,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,134.97499999357387,1551896026983.0,1551896026847.0,5c1f89a010140800013f7ced,144.0
33226,621789.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,200.7750000339001,1551896027193.0,1551896026991.0,5c1f89a010140800013f7ced,97930.0
33618,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,2855.8000000193715,1551896127778.0,1551896124921.0,5c1f89a010140800013f7ced,2868.0
33619,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,211.86999999918046,1551896128007.0,1551896127789.0,5c1f89a010140800013f7ced,230.0
33620,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,153.6249999771826,1551896128174.0,1551896128019.0,5c1f89a010140800013f7ced,168.0
33621,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,153.99999998044225,1551896128342.0,1551896128187.0,5c1f89a010140800013f7ced,168.0
33622,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,149.71999998670069,1551896128506.0,1551896128355.0,5c1f89a010140800013f7ced,164.0
33623,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,155.3850000491366,1551896128676.0,1551896128519.0,5c1f89a010140800013f7ced,170.0
33624,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,162.07500000018626,1551896128852.0,1551896128689.0,5c1f89a010140800013f7ced,48750.0
33932,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,718.0499999667517,1551896178158.0,1551896177439.0,5c1f89a010140800013f7ced,733.0
33933,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,138.30499997129664,1551896178311.0,1551896178172.0,5c1f89a010140800013f7ced,148.0
33934,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,158.99500000523403,1551896178480.0,1551896178320.0,5c1f89a010140800013f7ced,169.0
33935,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,144.43499996559694,1551896178634.0,1551896178489.0,5c1f89a010140800013f7ced,159.0
33936,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,141.39999996405095,1551896178791.0,1551896178648.0,5c1f89a010140800013f7ced,157.0
33937,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,123.2949999975972,1551896178930.0,1551896178805.0,5c1f89a010140800013f7ced,140.0
33938,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,163.52000000188127,1551896179109.0,1551896178945.0,5c1f89a010140800013f7ced,179.0
33939,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,200.089999998454,1551896179325.0,1551896179124.0,5c1f89a010140800013f7ced,37600.0
34162,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,1013.5800000280142,1551896217739.0,1551896216724.0,5c1f89a010140800013f7ced,1024.0
34163,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,139.4399999990128,1551896217893.0,1551896217748.0,5c1f89a010140800013f7ced,158.0
34164,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,145.80500003648922,1551896218053.0,1551896217906.0,5c1f89a010140800013f7ced,168.0
34165,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,131.554999970831,1551896218207.0,1551896218074.0,5c1f89a010140800013f7ced,152.0
34166,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,147.92499999748546,1551896218374.0,1551896218226.0,5c1f89a010140800013f7ced,159.0
34167,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,139.8250000202097,1551896218526.0,1551896218385.0,5c1f89a010140800013f7ced,149.0
34168,621789.0,,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,142.20499998191372,1551896218678.0,1551896218534.0,5c1f89a010140800013f7ced,
32584,621789.0,,,low,high-low,12.0,rod_fixing,rod_fixing,1.0,,,,5c1f89a010140800013f7ced,
32585,621789.0,,,low,high-low,12.0,rod_fixing,rod_fixing,1.0,,,,5c1f89a010140800013f7ced,
32586,621789.0,,,low,high-low,12.0,rod_fixing,rod_fixing,1.0,,,,5c1f89a010140800013f7ced,
36211,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,950.2900000661612,1552053666437.0,1552053665486.0,5c65e63b67057200011abaa4,953.0
36212,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,459.4649998471141,1552053666900.0,1552053666439.0,5c65e63b67057200011abaa4,464.0
36213,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,135.60999999754128,1552053667039.0,1552053666903.0,5c65e63b67057200011abaa4,139.0
36214,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,106.05499986559151,1552053667148.0,1552053667042.0,5c65e63b67057200011abaa4,108.0
36215,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,109.95499999262393,1552053667260.0,1552053667150.0,5c65e63b67057200011abaa4,111.0
36216,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,125.0599999912083,1552053667386.0,1552053667261.0,5c65e63b67057200011abaa4,126.0
36217,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,116.7000001296401,1552053667504.0,1552053667387.0,5c65e63b67057200011abaa4,50413.0
36513,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,828.8150001317263,1552053718629.0,1552053717800.0,5c65e63b67057200011abaa4,831.0
36514,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,361.8199999909848,1552053718993.0,1552053718631.0,5c65e63b67057200011abaa4,364.0
36515,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,196.10499986447397,1552053719191.0,1552053718995.0,5c65e63b67057200011abaa4,200.0
36516,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,123.80499998107551,1552053719320.0,1552053719195.0,5c65e63b67057200011abaa4,126.0
36517,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,113.93500003032386,1552053719435.0,1552053719321.0,5c65e63b67057200011abaa4,116.0
36518,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,107.89500013925137,1552053719545.0,1552053719437.0,5c65e63b67057200011abaa4,109.0
36519,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,112.26500011980534,1552053719659.0,1552053719546.0,5c65e63b67057200011abaa4,50696.0
36792,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,756.3999998383224,1552053770998.0,1552053770242.0,5c65e63b67057200011abaa4,758.0
36793,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,359.6550000365824,1552053771360.0,1552053771000.0,5c65e63b67057200011abaa4,363.0
36794,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,144.43999994546175,1552053771507.0,1552053771363.0,5c65e63b67057200011abaa4,146.0
36795,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,144.96499998494983,1552053771655.0,1552053771509.0,5c65e63b67057200011abaa4,148.0
36796,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,119.88000012934208,1552053771777.0,1552053771657.0,5c65e63b67057200011abaa4,121.0
36797,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,122.04000004567206,1552053771901.0,1552053771778.0,5c65e63b67057200011abaa4,124.0
36798,625385.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,116.36999994516373,1552053772019.0,1552053771902.0,5c65e63b67057200011abaa4,167358.0
37180,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,874.684999929741,1552053940135.0,1552053939260.0,5c65e63b67057200011abaa4,878.0
37181,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,152.95000001788142,1552053940291.0,1552053940138.0,5c65e63b67057200011abaa4,156.0
37182,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,132.0599999744445,1552053940427.0,1552053940294.0,5c65e63b67057200011abaa4,134.0
37183,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,150.36500012502074,1552053940579.0,1552053940428.0,5c65e63b67057200011abaa4,152.0
37184,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,157.64000010676682,1552053940738.0,1552053940580.0,5c65e63b67057200011abaa4,163.0
37185,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,113.41500002890824,1552053940857.0,1552053940743.0,5c65e63b67057200011abaa4,115.0
37186,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,131.62500015459958,1552053940990.0,1552053940858.0,5c65e63b67057200011abaa4,133.0
37187,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,145.21500002592805,1552053941137.0,1552053940991.0,5c65e63b67057200011abaa4,50648.0
37471,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,842.7800000645219,1552053992483.0,1552053991639.0,5c65e63b67057200011abaa4,845.0
37472,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,140.17000002786517,1552053992625.0,1552053992484.0,5c65e63b67057200011abaa4,143.0
37473,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,197.82499992288652,1552053992825.0,1552053992627.0,5c65e63b67057200011abaa4,201.0
37474,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,154.9599999561906,1552053992983.0,1552053992828.0,5c65e63b67057200011abaa4,161.0
37475,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,269.4349999073893,1552053993259.0,1552053992989.0,5c65e63b67057200011abaa4,272.0
37476,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,170.2499999664724,1552053993432.0,1552053993261.0,5c65e63b67057200011abaa4,177.0
37477,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,121.58500007353723,1552053993560.0,1552053993438.0,5c65e63b67057200011abaa4,124.0
37478,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,142.8099998738617,1552053993705.0,1552053993562.0,5c65e63b67057200011abaa4,37270.0
37667,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,782.8450000379235,1552054031615.0,1552054030832.0,5c65e63b67057200011abaa4,786.0
37668,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,164.55000010319054,1552054031783.0,1552054031618.0,5c65e63b67057200011abaa4,169.0
37669,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,308.214999968186,1552054032096.0,1552054031787.0,5c65e63b67057200011abaa4,312.0
37670,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,115.34000001847744,1552054032214.0,1552054032099.0,5c65e63b67057200011abaa4,118.0
37671,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,107.76999988593158,1552054032325.0,1552054032217.0,5c65e63b67057200011abaa4,116.0
37672,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,119.07999985851349,1552054032453.0,1552054032333.0,5c65e63b67057200011abaa4,122.0
37673,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,86.2650000490248,1552054032541.0,1552054032455.0,5c65e63b67057200011abaa4,89.0
37674,625385.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,120.28500018641351,1552054032665.0,1552054032544.0,5c65e63b67057200011abaa4,75295.0
37970,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,1423.9400001242755,1552054109263.0,1552054107839.0,5c65e63b67057200011abaa4,1428.0
37971,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,101.23500018380581,1552054109369.0,1552054109267.0,5c65e63b67057200011abaa4,104.0
37972,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,129.820000147447,1552054109501.0,1552054109371.0,5c65e63b67057200011abaa4,132.0
37973,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,134.73000004887578,1552054109638.0,1552054109503.0,5c65e63b67057200011abaa4,137.0
37974,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,123.87000001035629,1552054109764.0,1552054109640.0,5c65e63b67057200011abaa4,126.0
37975,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,125.17499993555248,1552054109892.0,1552054109766.0,5c65e63b67057200011abaa4,128.0
37976,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,127.58999993093313,1552054110022.0,1552054109894.0,5c65e63b67057200011abaa4,131.0
37977,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,100.584999890998,1552054110126.0,1552054110025.0,5c65e63b67057200011abaa4,50158.0
38290,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,513.0100001115352,1552054160697.0,1552054160183.0,5c65e63b67057200011abaa4,516.0
38291,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,291.4650000166148,1552054160991.0,1552054160699.0,5c65e63b67057200011abaa4,295.0
38292,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,252.77999998070302,1552054161247.0,1552054160994.0,5c65e63b67057200011abaa4,256.0
38293,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,96.75499983131886,1552054161347.0,1552054161250.0,5c65e63b67057200011abaa4,100.0
38294,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,156.14500013180074,1552054161506.0,1552054161350.0,5c65e63b67057200011abaa4,158.0
38295,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,86.25499997287989,1552054161595.0,1552054161508.0,5c65e63b67057200011abaa4,89.0
38296,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,332.1199999190867,1552054161929.0,1552054161597.0,5c65e63b67057200011abaa4,50822.0
38579,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,757.2999999392778,1552054213177.0,1552054212419.0,5c65e63b67057200011abaa4,764.0
38580,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,162.6450000330806,1552054213347.0,1552054213183.0,5c65e63b67057200011abaa4,168.0
38581,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,145.7400000654161,1552054213498.0,1552054213351.0,5c65e63b67057200011abaa4,149.0
38582,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,141.01999998092649,1552054213642.0,1552054213500.0,5c65e63b67057200011abaa4,144.0
38583,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,157.22500020638108,1552054213801.0,1552054213644.0,5c65e63b67057200011abaa4,168.0
38584,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,139.88499995321035,1552054213952.0,1552054213812.0,5c65e63b67057200011abaa4,144.0
38585,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,411.22000012546783,1552054214367.0,1552054213956.0,5c65e63b67057200011abaa4,416.0
38586,625385.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,110.57000001892449,1552054214483.0,1552054214372.0,5c65e63b67057200011abaa4,94898.0
38975,625385.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,934.5150000881404,1552054310205.0,1552054309270.0,5c65e63b67057200011abaa4,941.0
