,id,environment,round_instance,quality_check,start_time,end_time,latency
1454,621725.0,low,11.0,1.0,1551894245237.0,1551894245378.0,155.0
1455,621725.0,low,11.0,1.0,1551894245392.0,1551894245521.0,50668.0
1456,621725.0,low,11.0,1.0,1551894296060.0,,
1457,621725.0,low,11.0,1.0,,,
1458,621725.0,low,11.0,1.0,,,
1459,621725.0,low,11.0,1.0,,,
1460,621725.0,low,11.0,1.0,1551894296265.0,1551894296812.0,560.0
1461,621725.0,low,11.0,1.0,1551894296825.0,1551894296936.0,121.0
1462,621725.0,low,11.0,1.0,1551894296946.0,1551894297077.0,142.0
1463,621725.0,low,11.0,1.0,1551894297088.0,1551894297218.0,137.0
1464,621725.0,low,11.0,1.0,1551894297225.0,1551894297353.0,150.0
1465,621725.0,low,11.0,1.0,1551894297375.0,1551894297496.0,126.0
1466,621725.0,low,11.0,1.0,1551894297501.0,1551894297632.0,147.0
1467,621725.0,low,11.0,1.0,1551894297648.0,1551894297781.0,77358.0
1468,621725.0,low,21.0,1.0,1551894375006.0,1551894376092.0,1099.0
1469,621725.0,low,21.0,1.0,1551894376105.0,1551894376209.0,126.0
1470,621725.0,low,21.0,1.0,1551894376231.0,1551894376341.0,127.0
1471,621725.0,low,21.0,1.0,1551894376358.0,1551894376480.0,131.0
1472,621725.0,low,21.0,1.0,1551894376489.0,1551894376612.0,142.0
1473,621725.0,low,21.0,1.0,1551894376631.0,1551894376748.0,130.0
1474,621725.0,low,21.0,1.0,1551894376761.0,1551894376885.0,143.0
1475,621725.0,low,21.0,1.0,1551894376904.0,1551894377043.0,50470.0
1476,621725.0,low,21.0,1.0,1551894427374.0,1551894427966.0,600.0
1477,621725.0,low,21.0,1.0,1551894427974.0,1551894428094.0,139.0
1478,621725.0,low,21.0,1.0,1551894428113.0,1551894428241.0,146.0
1479,621725.0,low,21.0,1.0,1551894428259.0,1551894428376.0,139.0
1480,621725.0,low,21.0,1.0,1551894428398.0,1551894428505.0,117.0
1481,621725.0,low,21.0,1.0,1551894428515.0,1551894428650.0,167.0
1482,621725.0,low,21.0,1.0,1551894428682.0,1551894428812.0,142.0
1483,621725.0,low,21.0,1.0,1551894428824.0,1551894428969.0,37833.0
1484,621725.0,low,21.0,1.0,1551894466657.0,1551894467482.0,833.0
1485,621725.0,low,21.0,1.0,1551894467490.0,1551894467596.0,122.0
1486,621725.0,low,21.0,1.0,1551894467612.0,1551894467730.0,144.0
1487,621725.0,low,21.0,1.0,1551894467756.0,1551894467852.0,107.0
1488,621725.0,low,21.0,1.0,1551894467863.0,1551894467984.0,132.0
1489,621725.0,low,21.0,1.0,1551894467995.0,1551894468139.0,163.0
1490,621725.0,low,21.0,1.0,1551894468158.0,1551894468283.0,147.0
1491,621725.0,low,21.0,1.0,1551894468305.0,1551894468429.0,101693.0
1492,621725.0,high,12.0,1.0,1551894569998.0,1551894570557.0,574.0
1493,621725.0,high,12.0,1.0,1551894570572.0,1551894570688.0,134.0
1494,621725.0,high,12.0,1.0,1551894570706.0,1551894570816.0,124.0
1495,621725.0,high,12.0,1.0,1551894570830.0,1551894570937.0,121.0
1496,621725.0,high,12.0,1.0,1551894570951.0,1551894571064.0,127.0
1497,621725.0,high,12.0,1.0,1551894571078.0,1551894571193.0,51321.0
1498,621725.0,high,12.0,1.0,1551894622399.0,1551894623481.0,1092.0
1499,621725.0,high,12.0,1.0,1551894623491.0,1551894623604.0,128.0
1500,621725.0,high,12.0,1.0,1551894623619.0,1551894623736.0,136.0
1501,621725.0,high,12.0,1.0,1551894623755.0,1551894623879.0,136.0
1502,621725.0,high,12.0,1.0,1551894623891.0,1551894624036.0,169.0
1503,621725.0,high,12.0,1.0,1551894624060.0,1551894624193.0,154.0
1504,621725.0,high,12.0,1.0,1551894624214.0,1551894624355.0,50491.0
1505,621725.0,high,12.0,1.0,1551894674705.0,1551894675438.0,748.0
1506,621725.0,high,12.0,1.0,1551894675453.0,1551894675557.0,117.0
1507,621725.0,high,12.0,1.0,1551894675570.0,1551894675688.0,136.0
1508,621725.0,high,12.0,1.0,1551894675706.0,1551894675827.0,135.0
1509,621725.0,high,12.0,1.0,1551894675841.0,1551894675961.0,132.0
1510,621725.0,high,12.0,1.0,1551894675973.0,1551894676094.0,144.0
1511,621725.0,high,12.0,1.0,1551894676117.0,1551894676231.0,135.0
1512,621725.0,high,12.0,1.0,1551894676252.0,1551894676362.0,96031.0
1513,621725.0,high,22.0,1.0,1551894772283.0,1551894773018.0,752.0
1514,621725.0,high,22.0,1.0,1551894773035.0,1551894773151.0,51501.0
1515,621725.0,high,22.0,1.0,1551894824536.0,1551894825301.0,784.0
1516,621725.0,high,22.0,1.0,1551894825320.0,1551894825434.0,38545.0
1517,621725.0,high,22.0,1.0,1551894863865.0,1551894864868.0,1022.0
1518,621725.0,high,22.0,1.0,1551894864887.0,1551894864998.0,127.0
1519,621725.0,high,22.0,1.0,1551894865014.0,1551894865129.0,127.0
1520,621725.0,high,22.0,1.0,1551894865141.0,1551894865242.0,119.0
1521,621725.0,high,22.0,1.0,1551894865260.0,1551894865362.0,111.0
1522,621725.0,high,22.0,1.0,1551894865371.0,1551894865496.0,135.0
1523,621725.0,high,22.0,1.0,1551894865506.0,1551894865628.0,-457397.0
1524,621735.0,low,11.0,1.0,1551894408109.0,1551894408818.0,711.0
1525,621735.0,low,11.0,1.0,1551894408820.0,1551894408933.0,116.0
1526,621735.0,low,11.0,1.0,1551894408936.0,1551894409034.0,100.0
1527,621735.0,low,11.0,1.0,1551894409036.0,1551894409149.0,114.0
1528,621735.0,low,11.0,1.0,1551894409150.0,1551894409247.0,98.0
1529,621735.0,low,11.0,1.0,1551894409248.0,1551894409345.0,98.0
1530,621735.0,low,11.0,1.0,1551894409346.0,1551894409471.0,51051.0
1531,621735.0,low,11.0,1.0,1551894460397.0,1551894461187.0,793.0
1532,621735.0,low,11.0,1.0,1551894461190.0,1551894461303.0,115.0
1533,621735.0,low,11.0,1.0,1551894461305.0,1551894461437.0,134.0
1534,621735.0,low,11.0,1.0,1551894461439.0,1551894461569.0,132.0
1535,621735.0,low,11.0,1.0,1551894461571.0,1551894461684.0,114.0
1536,621735.0,low,11.0,1.0,1551894461685.0,1551894461792.0,108.0
1537,621735.0,low,11.0,1.0,1551894461793.0,1551894461890.0,50975.0
1538,621735.0,low,11.0,1.0,1551894512768.0,1551894513451.0,686.0
1539,621735.0,low,11.0,1.0,1551894513454.0,1551894513584.0,134.0
1540,621735.0,low,11.0,1.0,1551894513588.0,1551894513804.0,220.0
1541,621735.0,low,11.0,1.0,1551894513808.0,1551894513998.0,193.0
1542,621735.0,low,11.0,1.0,1551894514001.0,1551894514102.0,103.0
1543,621735.0,low,11.0,1.0,1551894514104.0,1551894514209.0,107.0
1544,621735.0,low,11.0,1.0,1551894514211.0,1551894514300.0,74560.0
1545,621735.0,low,21.0,1.0,1551894588771.0,1551894589440.0,672.0
1546,621735.0,low,21.0,1.0,1551894589443.0,1551894589543.0,103.0
1547,621735.0,low,21.0,1.0,1551894589546.0,1551894589659.0,115.0
1548,621735.0,low,21.0,1.0,1551894589661.0,1551894589759.0,100.0
1549,621735.0,low,21.0,1.0,1551894589761.0,1551894589856.0,98.0
1550,621735.0,low,21.0,1.0,1551894589859.0,1551894589954.0,99.0
1551,621735.0,low,21.0,1.0,1551894589958.0,1551894590067.0,51236.0
1552,621735.0,low,21.0,1.0,1551894641194.0,1551894641986.0,795.0
1553,621735.0,low,21.0,1.0,1551894641989.0,1551894642091.0,105.0
1554,621735.0,low,21.0,1.0,1551894642094.0,1551894642184.0,93.0
1555,621735.0,low,21.0,1.0,1551894642187.0,1551894642296.0,111.0
1556,621735.0,low,21.0,1.0,1551894642298.0,1551894642398.0,103.0
1557,621735.0,low,21.0,1.0,1551894642401.0,1551894642501.0,37980.0
1558,621735.0,low,21.0,1.0,1551894680381.0,1551894680956.0,580.0
1559,621735.0,low,21.0,1.0,1551894680961.0,1551894681141.0,183.0
1560,621735.0,low,21.0,1.0,1551894681144.0,1551894681263.0,122.0
1561,621735.0,low,21.0,1.0,1551894681266.0,1551894681364.0,100.0
1562,621735.0,low,21.0,1.0,1551894681366.0,1551894681446.0,84.0
1563,621735.0,low,21.0,1.0,1551894681450.0,1551894681562.0,115.0
1564,621735.0,low,21.0,1.0,1551894681565.0,1551894681652.0,106942.0
1565,621735.0,high,12.0,1.0,1551894788507.0,1551894789306.0,804.0
1566,621735.0,high,12.0,1.0,1551894789311.0,1551894789413.0,104.0
1567,621735.0,high,12.0,1.0,1551894789415.0,1551894789516.0,105.0
1568,621735.0,high,12.0,1.0,1551894789520.0,1551894789612.0,95.0
1569,621735.0,high,12.0,1.0,1551894789615.0,1551894789716.0,105.0
1570,621735.0,high,12.0,1.0,1551894789720.0,1551894789808.0,91.0
1571,621735.0,high,12.0,1.0,1551894789811.0,1551894789896.0,51062.0
1572,621735.0,high,12.0,1.0,1551894840873.0,1551894841912.0,1045.0
1573,621735.0,high,12.0,1.0,1551894841918.0,1551894842019.0,103.0
1574,621735.0,high,12.0,1.0,1551894842021.0,1551894842116.0,99.0
1575,621735.0,high,12.0,1.0,1551894842120.0,1551894842221.0,104.0
1576,621735.0,high,12.0,1.0,1551894842224.0,1551894842314.0,51030.0
1577,621735.0,high,12.0,1.0,1551894893254.0,1551894893828.0,578.0
1578,621735.0,high,12.0,1.0,1551894893832.0,1551894893977.0,147.0
1579,621735.0,high,12.0,1.0,1551894893979.0,1551894894069.0,94.0
1580,621735.0,high,12.0,1.0,1551894894073.0,1551894894167.0,96.0
1581,621735.0,high,12.0,1.0,1551894894169.0,1551894894261.0,95.0
1582,621735.0,high,12.0,1.0,1551894894264.0,1551894894354.0,94.0
1583,621735.0,high,12.0,1.0,1551894894358.0,1551894894454.0,90171.0
1584,621735.0,high,22.0,1.0,1551894984529.0,1551894985237.0,712.0
1585,621735.0,high,22.0,1.0,1551894985241.0,1551894985369.0,131.0
1586,621735.0,high,22.0,1.0,1551894985372.0,1551894985457.0,90.0
1587,621735.0,high,22.0,1.0,1551894985462.0,1551894985539.0,81.0
1588,621735.0,high,22.0,1.0,1551894985543.0,1551894985744.0,204.0
1589,621735.0,high,22.0,1.0,1551894985747.0,1551894985844.0,51117.0
1590,621735.0,high,22.0,1.0,1551895036864.0,1551895037531.0,670.0
1591,621735.0,high,22.0,1.0,1551895037534.0,1551895037649.0,119.0
1592,621735.0,high,22.0,1.0,1551895037653.0,1551895037760.0,110.0
1593,621735.0,high,22.0,1.0,1551895037763.0,1551895037852.0,93.0
1594,621735.0,high,22.0,1.0,1551895037856.0,1551895037955.0,105.0
1595,621735.0,high,22.0,1.0,1551895037961.0,1551895038053.0,95.0
1596,621735.0,high,22.0,1.0,1551895038056.0,1551895038157.0,38026.0
1597,621735.0,high,22.0,1.0,1551895076082.0,1551895076657.0,579.0
1598,621735.0,high,22.0,1.0,1551895076661.0,1551895076784.0,126.0
1599,621735.0,high,22.0,1.0,1551895076787.0,1551895076884.0,103.0
1600,621735.0,high,22.0,1.0,1551895076890.0,1551895076973.0,88.0
1601,621735.0,high,22.0,1.0,1551895076978.0,1551895077072.0,97.0
1602,621735.0,high,22.0,1.0,1551895077075.0,1551895077167.0,-627580.0
1603,621733.0,low,11.0,1.0,1551894449495.0,1551894450795.0,1304.0
1604,621733.0,low,11.0,1.0,1551894450799.0,1551894450958.0,172.0
1605,621733.0,low,11.0,1.0,1551894450971.0,1551894451101.0,136.0
1606,621733.0,low,11.0,1.0,1551894451107.0,1551894451252.0,148.0
1607,621733.0,low,11.0,1.0,1551894451255.0,1551894451411.0,166.0
1608,621733.0,low,11.0,1.0,1551894451421.0,1551894451581.0,163.0
1609,621733.0,low,11.0,1.0,1551894451584.0,1551894451753.0,50377.0
1610,621733.0,low,11.0,1.0,1551894501961.0,1551894503027.0,1068.0
1611,621733.0,low,11.0,1.0,1551894503029.0,1551894503195.0,170.0
1612,621733.0,low,11.0,1.0,1551894503199.0,1551894503347.0,150.0
1613,621733.0,low,11.0,1.0,1551894503349.0,1551894503521.0,182.0
1614,621733.0,low,11.0,1.0,1551894503531.0,1551894503698.0,177.0
1615,621733.0,low,11.0,1.0,1551894503708.0,1551894503848.0,150.0
1616,621733.0,low,11.0,1.0,1551894503858.0,1551894503991.0,135.0
1617,621733.0,low,11.0,1.0,1551894503993.0,1551894504193.0,50203.0
1618,621733.0,low,11.0,1.0,1551894554196.0,1551894555181.0,993.0
1619,621733.0,low,11.0,1.0,1551894555189.0,1551894555345.0,160.0
1620,621733.0,low,11.0,1.0,1551894555349.0,1551894555523.0,178.0
1621,621733.0,low,11.0,1.0,1551894555527.0,1551894555698.0,174.0
1622,621733.0,low,11.0,1.0,1551894555701.0,1551894555864.0,172.0
1623,621733.0,low,11.0,1.0,1551894555873.0,1551894556036.0,173.0
1624,621733.0,low,11.0,1.0,1551894556046.0,1551894556219.0,187.0
1625,621733.0,low,11.0,1.0,1551894556233.0,1551894556399.0,71876.0
1626,621733.0,low,21.0,1.0,1551894628109.0,1551894629052.0,946.0
1627,621733.0,low,21.0,1.0,1551894629055.0,1551894629204.0,167.0
1628,621733.0,low,21.0,1.0,1551894629222.0,1551894629379.0,170.0
1629,621733.0,low,21.0,1.0,1551894629392.0,1551894629550.0,170.0
1630,621733.0,low,21.0,1.0,1551894629562.0,1551894629715.0,158.0
1631,621733.0,low,21.0,1.0,1551894629720.0,1551894629894.0,185.0
1632,621733.0,low,21.0,1.0,1551894629905.0,1551894630070.0,169.0
1633,621733.0,low,21.0,1.0,1551894630074.0,1551894630270.0,50449.0
1634,621733.0,low,21.0,1.0,1551894680523.0,1551894681396.0,876.0
1635,621733.0,low,21.0,1.0,1551894681399.0,1551894681541.0,144.0
1636,621733.0,low,21.0,1.0,1551894681543.0,1551894681723.0,184.0
1637,621733.0,low,21.0,1.0,1551894681727.0,1551894681907.0,183.0
1638,621733.0,low,21.0,1.0,1551894681910.0,1551894682082.0,184.0
1639,621733.0,low,21.0,1.0,1551894682094.0,1551894682591.0,500.0
1640,621733.0,low,21.0,1.0,1551894682594.0,1551894682739.0,150.0
1641,621733.0,low,21.0,1.0,1551894682744.0,1551894683054.0,37107.0
1642,621733.0,low,21.0,1.0,1551894719851.0,1551894720633.0,785.0
1643,621733.0,low,21.0,1.0,1551894720636.0,1551894720818.0,196.0
1644,621733.0,low,21.0,1.0,1551894720832.0,1551894720970.0,142.0
1645,621733.0,low,21.0,1.0,1551894720974.0,1551894721129.0,159.0
1646,621733.0,low,21.0,1.0,1551894721133.0,1551894721281.0,162.0
1647,621733.0,low,21.0,1.0,1551894721295.0,1551894721445.0,162.0
1648,621733.0,low,21.0,1.0,1551894721457.0,1551894721991.0,546.0
1649,621733.0,low,21.0,1.0,1551894722003.0,1551894722182.0,109021.0
1650,621733.0,high,12.0,1.0,1551894831024.0,1551894831759.0,740.0
1651,621733.0,high,12.0,1.0,1551894831764.0,1551894831941.0,180.0
1652,621733.0,high,12.0,1.0,1551894831944.0,1551894832108.0,169.0
1653,621733.0,high,12.0,1.0,1551894832113.0,1551894832269.0,158.0
1654,621733.0,high,12.0,1.0,1551894832271.0,1551894832452.0,184.0
1655,621733.0,high,12.0,1.0,1551894832455.0,1551894832624.0,172.0
1656,621733.0,high,12.0,1.0,1551894832627.0,1551894832787.0,50743.0
1657,621733.0,high,12.0,1.0,1551894883370.0,1551894890925.0,7558.0
1658,621733.0,high,12.0,1.0,1551894890928.0,1551894891132.0,207.0
1659,621733.0,high,12.0,1.0,1551894891135.0,1551894891298.0,167.0
1660,621733.0,high,12.0,1.0,1551894891302.0,1551894891472.0,173.0
1661,621733.0,high,12.0,1.0,1551894891475.0,1551894891682.0,209.0
1662,621733.0,high,12.0,1.0,1551894891684.0,1551894892101.0,420.0
1663,621733.0,high,12.0,1.0,1551894892104.0,1551894892320.0,221.0
1664,621733.0,high,12.0,1.0,1551894892325.0,1551894892548.0,43421.0
1665,621733.0,high,12.0,1.0,1551894935746.0,1551894936619.0,876.0
1666,621733.0,high,12.0,1.0,1551894936622.0,1551894936768.0,150.0
1667,621733.0,high,12.0,1.0,1551894936772.0,1551894936960.0,193.0
1668,621733.0,high,12.0,1.0,1551894936965.0,1551894937027.0,65.0
1669,621733.0,high,12.0,1.0,1551894937030.0,1551894937162.0,135.0
1670,621733.0,high,12.0,1.0,1551894937165.0,1551894937321.0,161.0
1671,621733.0,high,12.0,1.0,1551894937326.0,1551894937485.0,163.0
1672,621733.0,high,12.0,1.0,1551894937489.0,1551894937634.0,106013.0
1673,621733.0,high,22.0,1.0,1551895043502.0,1551895045167.0,1669.0
1674,621733.0,high,22.0,1.0,1551895045171.0,1551895045361.0,195.0
1675,621733.0,high,22.0,1.0,1551895045366.0,1551895045526.0,165.0
1676,621733.0,high,22.0,1.0,1551895045531.0,1551895045694.0,167.0
1677,621733.0,high,22.0,1.0,1551895045698.0,1551895045852.0,158.0
1678,621733.0,high,22.0,1.0,1551895045856.0,1551895046015.0,163.0
1679,621733.0,high,22.0,1.0,1551895046019.0,1551895046188.0,173.0
1680,621733.0,high,22.0,1.0,1551895046192.0,1551895046354.0,49555.0
1681,621733.0,high,22.0,1.0,1551895095747.0,1551895096809.0,1065.0
1682,621733.0,high,22.0,1.0,1551895096812.0,1551895096979.0,171.0
1683,621733.0,high,22.0,1.0,1551895096983.0,1551895097184.0,205.0
1684,621733.0,high,22.0,1.0,1551895097188.0,1551895097381.0,197.0
1685,621733.0,high,22.0,1.0,1551895097385.0,1551895097581.0,201.0
1686,621733.0,high,22.0,1.0,1551895097586.0,1551895097873.0,292.0
1687,621733.0,high,22.0,1.0,1551895097878.0,1551895098086.0,212.0
1688,621733.0,high,22.0,1.0,1551895098090.0,1551895098345.0,38239.0
1689,621733.0,high,22.0,1.0,1551895136329.0,1551895136901.0,575.0
1690,621733.0,high,22.0,1.0,1551895136904.0,1551895137100.0,200.0
1691,621733.0,high,22.0,1.0,1551895137104.0,1551895137276.0,177.0
1692,621733.0,high,22.0,1.0,1551895137281.0,1551895137468.0,191.0
1693,621733.0,high,22.0,1.0,1551895137472.0,1551895137659.0,192.0
1694,621733.0,high,22.0,1.0,1551895137664.0,1551895137896.0,237.0
1695,621733.0,high,22.0,1.0,1551895137901.0,1551895138158.0,261.0
1696,621733.0,high,22.0,1.0,1551895138162.0,1551895138423.0,-376094.0
1697,621749.0,low,11.0,1.0,1551894762068.0,1551894763433.0,1373.0
1698,621749.0,low,11.0,1.0,1551894763441.0,1551894763589.0,151.0
1699,621749.0,low,11.0,1.0,1551894763592.0,1551894763731.0,144.0
1700,621749.0,low,11.0,1.0,1551894763736.0,1551894763885.0,152.0
1701,621749.0,low,11.0,1.0,1551894763888.0,1551894764045.0,162.0
1702,621749.0,low,11.0,1.0,1551894764050.0,1551894764217.0,173.0
1703,621749.0,low,11.0,1.0,1551894764223.0,1551894764381.0,162.0
1704,621749.0,low,11.0,1.0,1551894764385.0,1551894764543.0,50031.0
1705,621749.0,low,11.0,1.0,1551894814416.0,1551894815511.0,1100.0
1706,621749.0,low,11.0,1.0,1551894815516.0,1551894815674.0,162.0
1707,621749.0,low,11.0,1.0,1551894815678.0,1551894815831.0,157.0
1708,621749.0,low,11.0,1.0,1551894815835.0,1551894816002.0,172.0
1709,621749.0,low,11.0,1.0,1551894816007.0,1551894816179.0,176.0
1710,621749.0,low,11.0,1.0,1551894816183.0,1551894816351.0,173.0
1711,621749.0,low,11.0,1.0,1551894816356.0,1551894816683.0,50526.0
1712,621749.0,low,11.0,1.0,1551894866882.0,1551894868539.0,1660.0
1713,621749.0,low,11.0,1.0,1551894868542.0,1551894868711.0,171.0
1714,621749.0,low,11.0,1.0,1551894868713.0,1551894868858.0,148.0
1715,621749.0,low,11.0,1.0,1551894868861.0,1551894869024.0,164.0
1716,621749.0,low,11.0,1.0,1551894869025.0,1551894869192.0,171.0
1717,621749.0,low,11.0,1.0,1551894869196.0,1551894869373.0,181.0
1718,621749.0,low,11.0,1.0,1551894869377.0,1551894869533.0,161.0
1719,621749.0,low,11.0,1.0,1551894869538.0,1551894869689.0,84269.0
1720,621749.0,low,21.0,1.0,1551894953807.0,1551894955034.0,1230.0
1721,621749.0,low,21.0,1.0,1551894955037.0,1551894955225.0,193.0
1722,621749.0,low,21.0,1.0,1551894955230.0,1551894955421.0,195.0
1723,621749.0,low,21.0,1.0,1551894955425.0,1551894955642.0,225.0
1724,621749.0,low,21.0,1.0,1551894955650.0,1551894955885.0,240.0
1725,621749.0,low,21.0,1.0,1551894955890.0,1551894956092.0,211.0
1726,621749.0,low,21.0,1.0,1551894956101.0,1551894956309.0,217.0
1727,621749.0,low,21.0,1.0,1551894956318.0,1551894956527.0,49886.0
1728,621749.0,low,21.0,1.0,1551895006204.0,1551895007583.0,1387.0
1729,621749.0,low,21.0,1.0,1551895007591.0,1551895007726.0,146.0
1730,621749.0,low,21.0,1.0,1551895007737.0,1551895007884.0,154.0
1731,621749.0,low,21.0,1.0,1551895007891.0,1551895008034.0,149.0
1732,621749.0,low,21.0,1.0,1551895008040.0,1551895008200.0,167.0
1733,621749.0,low,21.0,1.0,1551895008207.0,1551895008361.0,162.0
1734,621749.0,low,21.0,1.0,1551895008369.0,1551895008519.0,152.0
1735,621749.0,low,21.0,1.0,1551895008521.0,1551895008687.0,37061.0
1736,621749.0,low,21.0,1.0,1551895045582.0,1551895046396.0,828.0
1737,621749.0,low,21.0,1.0,1551895046410.0,1551895046549.0,151.0
1738,621749.0,low,21.0,1.0,1551895046561.0,1551895046719.0,172.0
1739,621749.0,low,21.0,1.0,1551895046733.0,1551895046882.0,161.0
1740,621749.0,low,21.0,1.0,1551895046894.0,1551895047054.0,167.0
1741,621749.0,low,21.0,1.0,1551895047061.0,1551895047215.0,159.0
1742,621749.0,low,21.0,1.0,1551895047220.0,1551895047405.0,203.0
1743,621749.0,low,21.0,1.0,1551895047423.0,1551895047627.0,118249.0
1744,621749.0,high,12.0,1.0,1551895165672.0,1551895166627.0,967.0
1745,621749.0,high,12.0,1.0,1551895166639.0,1551895166804.0,178.0
1746,621749.0,high,12.0,1.0,1551895166817.0,1551895166970.0,163.0
1747,621749.0,high,12.0,1.0,1551895166980.0,1551895167113.0,143.0
1748,621749.0,high,12.0,1.0,1551895167123.0,1551895167281.0,168.0
1749,621749.0,high,12.0,1.0,1551895167291.0,1551895167724.0,445.0
1750,621749.0,high,12.0,1.0,1551895167736.0,1551895167911.0,185.0
1751,621749.0,high,12.0,1.0,1551895167921.0,1551895168069.0,50189.0
1752,621749.0,high,12.0,1.0,1551895218110.0,1551895218964.0,867.0
1753,621749.0,high,12.0,1.0,1551895218977.0,1551895219159.0,198.0
1754,621749.0,high,12.0,1.0,1551895219175.0,1551895219311.0,150.0
1755,621749.0,high,12.0,1.0,1551895219325.0,1551895219474.0,162.0
1756,621749.0,high,12.0,1.0,1551895219487.0,1551895219648.0,175.0
1757,621749.0,high,12.0,1.0,1551895219662.0,1551895219834.0,177.0
1758,621749.0,high,12.0,1.0,1551895219839.0,1551895220023.0,190.0
1759,621749.0,high,12.0,1.0,1551895220029.0,1551895220194.0,50484.0
1760,621749.0,high,12.0,1.0,1551895270513.0,1551895271454.0,956.0
1761,621749.0,high,12.0,1.0,1551895271469.0,1551895271776.0,323.0
1762,621749.0,high,12.0,1.0,1551895271792.0,1551895272114.0,330.0
1763,621749.0,high,12.0,1.0,1551895272122.0,1551895272512.0,405.0
1764,621749.0,high,12.0,1.0,1551895272527.0,1551895272855.0,90676.0
1765,621749.0,high,22.0,1.0,1551895363203.0,1551895363799.0,620.0
1766,621749.0,high,22.0,1.0,1551895363823.0,1551895363978.0,173.0
1767,621749.0,high,22.0,1.0,1551895363996.0,1551895364147.0,166.0
1768,621749.0,high,22.0,1.0,1551895364162.0,1551895364306.0,158.0
1769,621749.0,high,22.0,1.0,1551895364320.0,1551895364478.0,174.0
1770,621749.0,high,22.0,1.0,1551895364494.0,1551895364676.0,199.0
1771,621749.0,high,22.0,1.0,1551895364693.0,1551895365064.0,386.0
1772,621749.0,high,22.0,1.0,1551895365079.0,1551895365389.0,50547.0
1773,621749.0,high,22.0,1.0,1551895415626.0,1551895416517.0,901.0
1774,621749.0,high,22.0,1.0,1551895416527.0,1551895416773.0,263.0
1775,621749.0,high,22.0,1.0,1551895416790.0,1551895416938.0,154.0
1776,621749.0,high,22.0,1.0,1551895416944.0,1551895417119.0,182.0
1777,621749.0,high,22.0,1.0,1551895417126.0,1551895417300.0,190.0
1778,621749.0,high,22.0,1.0,1551895417316.0,1551895417501.0,200.0
1779,621749.0,high,22.0,1.0,1551895417516.0,1551895417688.0,191.0
1780,621749.0,high,22.0,1.0,1551895417707.0,1551895417875.0,37184.0
1781,621749.0,high,22.0,1.0,1551895454891.0,1551895455608.0,731.0
1782,621749.0,high,22.0,1.0,1551895455622.0,1551895455798.0,193.0
1783,621749.0,high,22.0,1.0,1551895455815.0,1551895455964.0,168.0
1784,621749.0,high,22.0,1.0,1551895455983.0,1551895456120.0,147.0
1785,621749.0,high,22.0,1.0,1551895456130.0,1551895456284.0,163.0
1786,621749.0,high,22.0,1.0,1551895456293.0,1551895456471.0,195.0
1787,621749.0,high,22.0,1.0,1551895456488.0,1551895456624.0,154.0
1788,621749.0,high,22.0,1.0,1551895456642.0,1551895456856.0,-398187.0
1789,621753.0,low,11.0,1.0,1551895058455.0,1551895058992.0,545.0
1790,621753.0,low,11.0,1.0,1551895059000.0,1551895059162.0,164.0
1791,621753.0,low,11.0,1.0,1551895059164.0,1551895059340.0,178.0
1792,621753.0,low,11.0,1.0,1551895059342.0,1551895059508.0,168.0
1793,621753.0,low,11.0,1.0,1551895059510.0,1551895059669.0,160.0
1794,621753.0,low,11.0,1.0,1551895059670.0,1551895059839.0,172.0
1795,621753.0,low,11.0,1.0,1551895059842.0,1551895060005.0,50952.0
1796,621753.0,low,11.0,1.0,1551895110794.0,1551895111580.0,789.0
1797,621753.0,low,11.0,1.0,1551895111583.0,1551895111762.0,182.0
1798,621753.0,low,11.0,1.0,1551895111765.0,1551895111932.0,170.0
1799,621753.0,low,11.0,1.0,1551895111935.0,1551895112093.0,161.0
1800,621753.0,low,11.0,1.0,1551895112096.0,1551895112249.0,157.0
1801,621753.0,low,11.0,1.0,1551895112253.0,1551895112405.0,154.0
1802,621753.0,low,11.0,1.0,1551895112407.0,1551895112577.0,50827.0
1803,621753.0,low,11.0,1.0,1551895163234.0,1551895163927.0,698.0
1804,621753.0,low,11.0,1.0,1551895163932.0,1551895164127.0,200.0
1805,621753.0,low,11.0,1.0,1551895164132.0,1551895164278.0,149.0
1806,621753.0,low,11.0,1.0,1551895164281.0,1551895164456.0,180.0
1807,621753.0,low,11.0,1.0,1551895164461.0,1551895164622.0,168.0
1808,621753.0,low,11.0,1.0,1551895164629.0,1551895164822.0,198.0
1809,621753.0,low,11.0,1.0,1551895164827.0,1551895164984.0,162.0
1810,621753.0,low,11.0,1.0,1551895164989.0,1551895165173.0,77810.0
1811,621753.0,low,21.0,1.0,1551895242799.0,1551895243676.0,885.0
1812,621753.0,low,21.0,1.0,1551895243684.0,1551895243888.0,207.0
1813,621753.0,low,21.0,1.0,1551895243891.0,1551895244030.0,142.0
1814,621753.0,low,21.0,1.0,1551895244033.0,1551895244184.0,155.0
1815,621753.0,low,21.0,1.0,1551895244188.0,1551895244340.0,157.0
1816,621753.0,low,21.0,1.0,1551895244345.0,1551895244484.0,146.0
1817,621753.0,low,21.0,1.0,1551895244491.0,1551895244631.0,145.0
1818,621753.0,low,21.0,1.0,1551895244636.0,1551895244803.0,50472.0
1819,621753.0,low,21.0,1.0,1551895295108.0,1551895295976.0,875.0
1820,621753.0,low,21.0,1.0,1551895295983.0,1551895296155.0,179.0
