Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,reaction time,key pressed,price_displayed,order,environment,round instance,task,function id,rod fixing checked,builtin rt,end_time,start_time
2004,1.55E+12,19/02/2019 02:29:46,1.55E+12,8,19/02/2019 10:29:49,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,136,40,2.5,high-low,low,12,null,fishing_l,null,134.6840002,1550540000000.00,1550540000000.00
2005,1.55E+12,19/02/2019 02:29:46,1.55E+12,8,19/02/2019 10:29:49,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,150,40,2.5,high-low,low,12,null,fishing_l,null,149.407,1550540000000.00,1550540000000.00
2006,1.55E+12,19/02/2019 02:29:46,1.55E+12,8,19/02/2019 10:29:50,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,150,40,2.5,high-low,low,12,null,fishing_l,null,150.077,1550540000000.00,1550540000000.00
2007,1.55E+12,19/02/2019 02:29:46,1.55E+12,8,19/02/2019 10:29:50,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,105,40,2.5,high-low,low,12,null,fishing_l,null,104.9550001,1550540000000.00,1550540000000.00
2008,1.55E+12,19/02/2019 02:29:47,1.55E+12,8,19/02/2019 10:29:50,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,135,40,2.5,high-low,low,12,null,fishing_l,null,134.6200001,1550540000000.00,1550540000000.00
2009,1.55E+12,19/02/2019 02:29:47,1.55E+12,8,19/02/2019 10:29:50,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,136,40,2.5,high-low,low,12,null,fishing_l,null,135.401,1550540000000.00,1550540000000.00
2010,1.55E+12,19/02/2019 02:29:47,1.55E+12,8,19/02/2019 10:29:51,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,150,40,2.5,high-low,low,12,null,fishing_l,null,149.6900001,1550540000000.00,1550540000000.00
2011,1.55E+12,19/02/2019 02:29:47,1.55E+12,8,19/02/2019 10:29:51,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,91,40,2.5,high-low,low,12,null,fishing_l,null,89.90900009,1550540000000.00,1550540000000.00
2012,1.55E+12,19/02/2019 02:29:48,1.55E+12,8,19/02/2019 10:29:51,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,135,40,2.5,high-low,low,12,null,fishing_l,null,134.941,1550540000000.00,1550540000000.00
2013,1.55E+12,19/02/2019 02:29:48,1.55E+12,8,19/02/2019 10:29:51,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,135,40,2.5,high-low,low,12,null,fishing_l,null,134.7729999,1550540000000.00,1550540000000.00
2014,1.55E+12,19/02/2019 02:29:48,1.55E+12,8,19/02/2019 10:29:51,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,135,40,2.5,high-low,low,12,null,fishing_l,null,134.6710001,1550540000000.00,1550540000000.00
2015,1.55E+12,19/02/2019 02:29:48,1.55E+12,8,19/02/2019 10:29:52,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,135,40,2.5,high-low,low,12,null,fishing_l,null,134.7960001,1550540000000.00,1550540000000.00
2016,1.55E+12,19/02/2019 02:29:48,1.55E+12,8,19/02/2019 10:29:52,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,105,40,2.5,high-low,low,12,null,fishing_l,null,104.7759999,1550540000000.00,1550540000000.00
2017,1.55E+12,19/02/2019 02:29:49,1.55E+12,8,19/02/2019 10:29:52,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,121,40,2.5,high-low,low,12,null,fishing_l,null,120.3040001,1550540000000.00,1550540000000.00
2018,1.55E+12,19/02/2019 02:29:49,1.55E+12,8,19/02/2019 10:29:52,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,120,40,2.5,high-low,low,12,null,fishing_l,null,119.7549999,1550540000000.00,1550540000000.00
2019,1.55E+12,19/02/2019 02:29:49,1.55E+12,8,19/02/2019 10:29:53,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,150,40,2.5,high-low,low,12,null,fishing_l,null,150.0289999,1550540000000.00,1550540000000.00
2020,1.55E+12,19/02/2019 02:29:49,1.55E+12,8,19/02/2019 10:29:53,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,120,40,2.5,high-low,low,12,null,fishing_l,null,119.956,1550540000000.00,1550540000000.00
2021,1.55E+12,19/02/2019 02:29:50,1.55E+12,8,19/02/2019 10:29:53,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,136,40,2.5,high-low,low,12,null,fishing_l,null,135.153,1550540000000.00,1550540000000.00
2022,1.55E+12,19/02/2019 02:29:50,1.55E+12,8,19/02/2019 10:29:53,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,136,40,2.5,high-low,low,12,null,fishing_l,null,135.158,1550540000000.00,1550540000000.00
2023,1.55E+12,19/02/2019 02:29:50,1.55E+12,8,19/02/2019 10:29:54,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,150,40,2.5,high-low,low,12,null,fishing_l,null,149.9259998,1550540000000.00,1550540000000.00
2024,1.55E+12,19/02/2019 02:29:51,1.55E+12,8,19/02/2019 10:29:54,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,null,null,null,high-low,low,12,null,caller,null,null,null,1550540000000.00
2025,1.55E+12,19/02/2019 02:29:51,1.55E+12,8,19/02/2019 10:29:54,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,low,12,null,caller,null,,,
2026,1.55E+12,19/02/2019 02:29:51,1.55E+12,8,19/02/2019 10:29:54,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,low,12,null,caller,null,,,
2027,1.55E+12,19/02/2019 02:29:53,1.55E+12,8,19/02/2019 10:29:56,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,2248,39,null,high-low,low,12,rod_fixing,rod_fixing,1,2247.559,1550540000000.00,1550540000000.00
2028,1.55E+12,19/02/2019 02:29:53,1.55E+12,8,19/02/2019 10:29:56,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,250,39,null,high-low,low,12,rod_fixing,rod_fixing,1,249.268,1550540000000.00,1550540000000.00
2029,1.55E+12,19/02/2019 02:29:53,1.55E+12,8,19/02/2019 10:29:57,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,475,39,null,high-low,low,12,rod_fixing,rod_fixing,1,475.4560001,1550540000000.00,1550540000000.00
2030,1.55E+12,19/02/2019 02:29:54,1.55E+12,8,19/02/2019 10:29:57,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,445,39,null,high-low,low,12,rod_fixing,rod_fixing,1,444.6070001,1550540000000.00,1550540000000.00
2031,1.55E+12,19/02/2019 02:29:54,1.55E+12,8,19/02/2019 10:29:58,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,250,39,null,high-low,low,12,rod_fixing,rod_fixing,1,248.8599999,1550540000000.00,1550540000000.00
2032,1.55E+12,19/02/2019 02:29:54,1.55E+12,8,19/02/2019 10:29:58,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,252,39,null,high-low,low,12,null,caller,null,251.657,1550540000000.00,1550540000000.00
2033,1.55E+12,19/02/2019 02:29:54,1.55E+12,8,19/02/2019 10:29:58,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,low,12,null,caller,null,,,
2034,1.55E+12,19/02/2019 02:29:54,1.55E+12,8,19/02/2019 10:29:58,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,low,12,null,caller,null,,,
2035,1.55E+12,19/02/2019 02:29:54,1.55E+12,8,19/02/2019 10:29:58,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,low,12,null,caller,null,,,
2036,1.55E+12,19/02/2019 02:29:54,1.55E+12,8,19/02/2019 10:29:58,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,low,12,null,caller,null,,,
2037,1.55E+12,19/02/2019 02:29:54,1.55E+12,8,19/02/2019 10:29:58,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,low,12,null,caller,null,,,
2038,1.55E+12,19/02/2019 02:29:55,1.55E+12,8,19/02/2019 10:29:59,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,1015,40,0.1,high-low,low,12,null,fishing_l,null,1014.384,1550540000000.00,1550540000000.00
2039,1.55E+12,19/02/2019 02:29:56,1.55E+12,8,19/02/2019 10:29:59,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,117,40,0.1,high-low,low,12,null,fishing_l,null,118.032,1550540000000.00,1550540000000.00
2040,1.55E+12,19/02/2019 02:29:56,1.55E+12,8,19/02/2019 10:29:59,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,76,40,0.1,high-low,low,12,null,fishing_l,null,74.96499992,1550540000000.00,1550540000000.00
2041,1.55E+12,19/02/2019 02:29:56,1.55E+12,8,19/02/2019 10:30:00,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,90,40,0.1,high-low,low,12,null,fishing_l,null,90.36799986,1550540000000.00,1550540000000.00
2042,1.55E+12,19/02/2019 02:29:57,1.55E+12,8,19/02/2019 10:30:00,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,105,40,0.1,high-low,low,12,null,fishing_l,null,104.5880001,1550540000000.00,1550540000000.00
2043,1.55E+12,19/02/2019 02:29:57,1.55E+12,8,19/02/2019 10:30:00,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,88,40,0.1,high-low,low,12,null,fishing_l,null,88.35699991,1550540000000.00,1550540000000.00
2044,1.55E+12,19/02/2019 02:29:57,1.55E+12,8,19/02/2019 10:30:00,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,104,40,0.1,high-low,low,12,null,fishing_l,null,104.3090001,1550540000000.00,1550540000000.00
2045,1.55E+12,19/02/2019 02:29:57,1.55E+12,8,19/02/2019 10:30:00,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,119,40,0.1,high-low,low,12,null,fishing_l,null,119.369,1550540000000.00,1550540000000.00
2046,1.55E+12,19/02/2019 02:29:57,1.55E+12,8,19/02/2019 10:30:01,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,105,40,0.1,high-low,low,12,null,fishing_l,null,104.79,1550540000000.00,1550540000000.00
2047,1.55E+12,19/02/2019 02:29:57,1.55E+12,8,19/02/2019 10:30:01,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,104,40,0.1,high-low,low,12,null,fishing_l,null,103.8829999,1550540000000.00,1550540000000.00
