Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,reaction time,key pressed,price_displayed,order,environment,round instance,task,function id,rod fixing checked,builtin rt,end_time,start_time
1305,1.55033E+12,16/02/2019 13:52:31,1.55033E+12,0,16/02/2019 13:52:28,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,118,40,0.7,high-low,high,21,fishing,fishing_h,,117.41,1550325148892.00,1550325148774.00
1306,1.55033E+12,16/02/2019 13:52:31,1.55033E+12,0,16/02/2019 13:52:29,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,82,40,0.7,high-low,high,21,fishing,fishing_h,,81.27,1550325149083.00,1550325149001.00
1307,1.55033E+12,16/02/2019 13:52:31,1.55033E+12,0,16/02/2019 13:52:29,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,69,null,0.7,high-low,high,21,fishing,fishing_h,,null,1550325149258.00,1550325149189.00
1308,1.55033E+12,16/02/2019 13:52:31,1.55033E+12,0,16/02/2019 13:52:29,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,,,,high-low,high,21,,caller,,,,
1309,1.55033E+12,16/02/2019 13:52:31,1.55033E+12,0,16/02/2019 13:52:29,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,,,,high-low,high,21,,caller,,,,
1310,1.55033E+12,16/02/2019 13:52:31,1.55033E+12,0,16/02/2019 13:52:29,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,,,,high-low,high,21,,caller,,,,
1311,1.55033E+12,16/02/2019 13:52:31,1.55033E+12,0,16/02/2019 13:52:29,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,,,,high-low,high,21,,caller,,,,
1312,1.55033E+12,16/02/2019 13:52:31,1.55033E+12,0,16/02/2019 13:52:29,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,,,,high-low,high,21,,caller,,,,
1313,1.55033E+12,16/02/2019 13:52:32,1.55033E+12,0,16/02/2019 13:52:29,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,108,40,1.2,high-low,high,21,fishing,fishing_h,,108.045,1550325149488.00,1550325149380.00
1314,1.55033E+12,16/02/2019 13:52:32,1.55033E+12,0,16/02/2019 13:52:29,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,111,40,1.2,high-low,high,21,fishing,fishing_h,,110.225,1550325149706.00,1550325149595.00
1315,1.55033E+12,16/02/2019 13:52:32,1.55033E+12,0,16/02/2019 13:52:30,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,98,40,1.2,high-low,high,21,fishing,fishing_h,,96.87000001,1550325149914.00,1550325149816.00
1316,1.55033E+12,16/02/2019 13:52:32,1.55033E+12,0,16/02/2019 13:52:30,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,90,40,1.2,high-low,high,21,fishing,fishing_h,,89.19999999,1550325150108.00,1550325150018.00
1317,1.55033E+12,16/02/2019 13:52:32,1.55033E+12,0,16/02/2019 13:52:30,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,87,40,1.2,high-low,high,21,fishing,fishing_h,,86.16499999,1550325150305.00,1550325150218.00
1318,1.55033E+12,16/02/2019 13:52:33,1.55033E+12,0,16/02/2019 13:52:30,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,93,40,1.2,high-low,high,21,fishing,fishing_h,,91.79000001,1550325150506.00,1550325150413.00
1319,1.55033E+12,16/02/2019 13:52:33,1.55033E+12,0,16/02/2019 13:52:30,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,90,40,1.2,high-low,high,21,fishing,fishing_h,,89.26499999,1550325150700.00,1550325150610.00
1320,1.55033E+12,16/02/2019 13:52:33,1.55033E+12,0,16/02/2019 13:52:30,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,76,40,1.2,high-low,high,21,fishing,fishing_h,,75.73499999,1550325150882.00,1550325150806.00
1321,1.55033E+12,16/02/2019 13:52:33,1.55033E+12,0,16/02/2019 13:52:31,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,84,40,1.2,high-low,high,21,fishing,fishing_h,,83.58499999,1550325151073.00,1550325150989.00
1322,1.55033E+12,16/02/2019 13:52:33,1.55033E+12,0,16/02/2019 13:52:31,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,88,40,1.2,high-low,high,21,fishing,fishing_h,,86.92999999,1550325151269.00,1550325151181.00
1323,1.55033E+12,16/02/2019 13:52:34,1.55033E+12,0,16/02/2019 13:52:31,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,85,40,1.2,high-low,high,21,fishing,fishing_h,,84.97500001,1550325151459.00,1550325151374.00
1324,1.55033E+12,16/02/2019 13:52:34,1.55033E+12,0,16/02/2019 13:52:31,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,85,40,1.2,high-low,high,21,fishing,fishing_h,,84.34,1550325151651.00,1550325151566.00
1325,1.55033E+12,16/02/2019 13:52:34,1.55033E+12,0,16/02/2019 13:52:31,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,67,40,1.2,high-low,high,21,fishing,fishing_h,,66.20999999,1550325151826.00,1550325151759.00
1326,1.55033E+12,16/02/2019 13:52:34,1.55033E+12,0,16/02/2019 13:52:32,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,91,40,1.2,high-low,high,21,fishing,fishing_h,,90.31999999,1550325152027.00,1550325151936.00
1327,1.55033E+12,16/02/2019 13:52:34,1.55033E+12,0,16/02/2019 13:52:32,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,74,40,1.2,high-low,high,21,fishing,fishing_h,,72.785,1550325152210.00,1550325152136.00
1328,1.55033E+12,16/02/2019 13:52:34,1.55033E+12,0,16/02/2019 13:52:32,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,80,40,1.2,high-low,high,21,fishing,fishing_h,,79.08999998,1550325152396.00,1550325152316.00
1329,1.55033E+12,16/02/2019 13:52:35,1.55033E+12,0,16/02/2019 13:52:32,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,83,40,1.2,high-low,high,21,fishing,fishing_h,,83.24499999,1550325152586.00,1550325152503.00
1330,1.55033E+12,16/02/2019 13:52:35,1.55033E+12,0,16/02/2019 13:52:32,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,88,40,1.2,high-low,high,21,fishing,fishing_h,,84.78999999,1550325152785.00,1550325152697.00
1331,1.55033E+12,16/02/2019 13:52:35,1.55033E+12,0,16/02/2019 13:52:33,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,79,40,1.2,high-low,high,21,fishing,fishing_h,,78.52499999,1550325152971.00,1550325152892.00
1332,1.55033E+12,16/02/2019 13:52:35,1.55033E+12,0,16/02/2019 13:52:33,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,83,40,1.2,high-low,high,21,fishing,fishing_h,,82.52000003,1550325153162.00,1550325153079.00
1333,1.55033E+12,16/02/2019 13:52:35,1.55033E+12,0,16/02/2019 13:52:33,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,89,40,1.2,high-low,high,21,fishing,fishing_h,,88.38999999,1550325153354.00,1550325153265.00
1334,1.55033E+12,16/02/2019 13:52:36,1.55033E+12,0,16/02/2019 13:52:33,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,98,40,1.2,high-low,high,21,fishing,fishing_h,,97.71,1550325153555.00,1550325153457.00
1335,1.55033E+12,16/02/2019 13:52:36,1.55033E+12,0,16/02/2019 13:52:33,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,103,40,1.2,high-low,high,21,fishing,fishing_h,,102.26,1550325153765.00,1550325153662.00
1336,1.55033E+12,16/02/2019 13:52:36,1.55033E+12,0,16/02/2019 13:52:34,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,102,40,1.2,high-low,high,21,fishing,fishing_h,,101.7,1550325153973.00,1550325153871.00
1337,1.55033E+12,16/02/2019 13:52:36,1.55033E+12,0,16/02/2019 13:52:34,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,89,40,1.2,high-low,high,21,fishing,fishing_h,,88.16499999,1550325154171.00,1550325154082.00
1338,1.55033E+12,16/02/2019 13:52:36,1.55033E+12,0,16/02/2019 13:52:34,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,81,40,1.2,high-low,high,21,fishing,fishing_h,,78.35,1550325154362.00,1550325154281.00
1339,1.55033E+12,16/02/2019 13:52:37,1.55033E+12,0,16/02/2019 13:52:34,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,104,40,1.2,high-low,high,21,fishing,fishing_h,,103.47,1550325154570.00,1550325154466.00
1340,1.55033E+12,16/02/2019 13:52:37,1.55033E+12,0,16/02/2019 13:52:34,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,92,40,1.2,high-low,high,21,fishing,fishing_h,,92.24,1550325154770.00,1550325154678.00
1341,1.55033E+12,16/02/2019 13:52:37,1.55033E+12,0,16/02/2019 13:52:35,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,83,40,1.2,high-low,high,21,fishing,fishing_h,,82.7,1550325154961.00,1550325154878.00
1342,1.55033E+12,16/02/2019 13:52:37,1.55033E+12,0,16/02/2019 13:52:35,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,106,40,1.2,high-low,high,21,fishing,fishing_h,,105.67,1550325155172.00,1550325155066.00
1343,1.55033E+12,16/02/2019 13:52:37,1.55033E+12,0,16/02/2019 13:52:35,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,69,40,1.2,high-low,high,21,fishing,fishing_h,,68.52,1550325155346.00,1550325155277.00
1344,1.55033E+12,16/02/2019 13:52:38,1.55033E+12,0,16/02/2019 13:52:35,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,101,40,1.2,high-low,high,21,fishing,fishing_h,,100.895,1550325155553.00,1550325155452.00
1345,1.55033E+12,16/02/2019 13:52:38,1.55033E+12,0,16/02/2019 13:52:35,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,113,40,1.2,high-low,high,21,fishing,fishing_h,,112.92,1550325155770.00,1550325155657.00
1346,1.55033E+12,16/02/2019 13:52:38,1.55033E+12,0,16/02/2019 13:52:36,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,85,40,1.2,high-low,high,21,fishing,fishing_h,,83.81000001,1550325155963.00,1550325155878.00
1347,1.55033E+12,16/02/2019 13:52:38,1.55033E+12,0,16/02/2019 13:52:36,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,106,40,1.2,high-low,high,21,fishing,fishing_h,,104.65,1550325156178.00,1550325156072.00
1348,1.55033E+12,16/02/2019 13:52:38,1.55033E+12,0,16/02/2019 13:52:36,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,101,40,1.2,high-low,high,21,fishing,fishing_h,,100.27,1550325156387.00,1550325156286.00
1349,1.55033E+12,16/02/2019 13:52:39,1.55033E+12,0,16/02/2019 13:52:36,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,115,40,1.2,high-low,high,21,fishing,fishing_h,,115.3,1550325156611.00,1550325156496.00
1350,1.55033E+12,16/02/2019 13:52:39,1.55033E+12,0,16/02/2019 13:52:36,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,133,40,1.2,high-low,high,21,fishing,fishing_h,,133.515,1550325156850.00,1550325156717.00
1351,1.55033E+12,16/02/2019 13:52:39,1.55033E+12,0,16/02/2019 13:52:37,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,139,40,1.2,high-low,high,21,fishing,fishing_h,,139.435,1550325157098.00,1550325156959.00
1352,1.55033E+12,16/02/2019 13:52:39,1.55033E+12,0,16/02/2019 13:52:37,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,128,40,1.2,high-low,high,21,fishing,fishing_h,,127.785,1550325157332.00,1550325157204.00
1353,1.55033E+12,16/02/2019 13:52:40,1.55033E+12,0,16/02/2019 13:52:37,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,124,40,1.2,high-low,high,21,fishing,fishing_h,,123.665,1550325157563.00,1550325157439.00
1354,1.55033E+12,16/02/2019 13:52:40,1.55033E+12,0,16/02/2019 13:52:37,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,114,40,1.2,high-low,high,21,fishing,fishing_h,,112.665,1550325157786.00,1550325157672.00
1355,1.55033E+12,16/02/2019 13:52:40,1.55033E+12,0,16/02/2019 13:52:38,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,129,40,1.2,high-low,high,21,fishing,fishing_h,,128.475,1550325158019.00,1550325157890.00
1356,1.55033E+12,16/02/2019 13:52:40,1.55033E+12,0,16/02/2019 13:52:38,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,78,40,1.2,high-low,high,21,fishing,fishing_h,,77.785,1550325158205.00,1550325158127.00
1357,1.55033E+12,16/02/2019 13:52:40,1.55033E+12,0,16/02/2019 13:52:38,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,67,40,1.2,high-low,high,21,fishing,fishing_h,,66.80500001,1550325158380.00,1550325158313.00
1358,1.55033E+12,16/02/2019 13:52:41,1.55033E+12,0,16/02/2019 13:52:38,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,74,40,1.2,high-low,high,21,fishing,fishing_h,,73.39000001,1550325158563.00,1550325158489.00
1359,1.55033E+12,16/02/2019 13:52:41,1.55033E+12,0,16/02/2019 13:52:38,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,75,40,1.2,high-low,high,21,fishing,fishing_h,,74.68999998,1550325158746.00,1550325158671.00
1360,1.55033E+12,16/02/2019 13:52:41,1.55033E+12,0,16/02/2019 13:52:39,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,70,40,1.2,high-low,high,21,fishing,fishing_h,,69.43499998,1550325158923.00,1550325158853.00
1361,1.55033E+12,16/02/2019 13:52:41,1.55033E+12,0,16/02/2019 13:52:39,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,80,40,1.2,high-low,high,21,fishing,fishing_h,,78.92500001,1550325159106.00,1550325159026.00
1362,1.55033E+12,16/02/2019 13:52:41,1.55033E+12,0,16/02/2019 13:52:39,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,55,40,1.2,high-low,high,21,fishing,fishing_h,,54.52999999,1550325159269.00,1550325159214.00
1363,1.55033E+12,16/02/2019 13:52:41,1.55033E+12,0,16/02/2019 13:52:39,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,58,40,1.2,high-low,high,21,fishing,fishing_h,,58.62,1550325159432.00,1550325159374.00
1364,1.55033E+12,16/02/2019 13:52:42,1.55033E+12,0,16/02/2019 13:52:39,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,77,40,1.2,high-low,high,21,fishing,fishing_h,,75.24499999,1550325159618.00,1550325159541.00
1365,1.55033E+12,16/02/2019 13:52:42,1.55033E+12,0,16/02/2019 13:52:39,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,86,40,1.2,high-low,high,21,fishing,fishing_h,,85.36499998,1550325159813.00,1550325159727.00
1366,1.55033E+12,16/02/2019 13:52:42,1.55033E+12,0,16/02/2019 13:52:40,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,72,40,1.2,high-low,high,21,fishing,fishing_h,,72.055,1550325159994.00,1550325159922.00
1367,1.55033E+12,16/02/2019 13:52:42,1.55033E+12,0,16/02/2019 13:52:40,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,84,40,1.2,high-low,high,21,fishing,fishing_h,,83.09999999,1550325160194.00,1550325160110.00
1368,1.55033E+12,16/02/2019 13:52:42,1.55033E+12,0,16/02/2019 13:52:40,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,76,40,1.2,high-low,high,21,fishing,fishing_h,,75.38499997,1550325160379.00,1550325160303.00
1369,1.55033E+12,16/02/2019 13:52:43,1.55033E+12,0,16/02/2019 13:52:40,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,70,40,1.2,high-low,high,21,fishing,fishing_h,,70.00000001,1550325160554.00,1550325160484.00
1370,1.55033E+12,16/02/2019 13:52:43,1.55033E+12,0,16/02/2019 13:52:40,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,92,40,1.2,high-low,high,21,fishing,fishing_h,,91.34000001,1550325160754.00,1550325160662.00
1371,1.55033E+12,16/02/2019 13:52:43,1.55033E+12,0,16/02/2019 13:52:41,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,77,40,1.2,high-low,high,21,fishing,fishing_h,,76.115,1550325160938.00,1550325160861.00
1372,1.55033E+12,16/02/2019 13:52:43,1.55033E+12,0,16/02/2019 13:52:41,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,88,40,1.2,high-low,high,21,fishing,fishing_h,,87.63999998,1550325161131.00,1550325161043.00
1373,1.55033E+12,16/02/2019 13:52:43,1.55033E+12,0,16/02/2019 13:52:41,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,84,40,1.2,high-low,high,21,fishing,fishing_h,,82.88,1550325161322.00,1550325161238.00
1374,1.55033E+12,16/02/2019 13:52:44,1.55033E+12,0,16/02/2019 13:52:41,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,84,40,1.2,high-low,high,21,fishing,fishing_h,,83.32499999,1550325161513.00,1550325161429.00
1375,1.55033E+12,16/02/2019 13:52:44,1.55033E+12,0,16/02/2019 13:52:41,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,91,40,1.2,high-low,high,21,fishing,fishing_h,,90.15500001,1550325161707.00,1550325161616.00
1376,1.55033E+12,16/02/2019 13:52:44,1.55033E+12,0,16/02/2019 13:52:42,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,92,40,1.2,high-low,high,21,fishing,fishing_h,,91.22500001,1550325161906.00,1550325161814.00
1377,1.55033E+12,16/02/2019 13:52:44,1.55033E+12,0,16/02/2019 13:52:42,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,87,40,1.2,high-low,high,21,fishing,fishing_h,,86.63499999,1550325162098.00,1550325162011.00
1378,1.55033E+12,16/02/2019 13:52:44,1.55033E+12,0,16/02/2019 13:52:42,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,89,40,1.2,high-low,high,21,fishing,fishing_h,,88.50000001,1550325162297.00,1550325162208.00
1379,1.55033E+12,16/02/2019 13:52:44,1.55033E+12,0,16/02/2019 13:52:42,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,,,,high-low,high,21,,caller,,,,
1380,1.55033E+12,16/02/2019 13:52:47,1.55033E+12,0,16/02/2019 13:52:45,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,2645.39,32,,high-low,high,21,,caller,,,,
1381,1.55033E+12,16/02/2019 13:52:56,1.55033E+12,0,16/02/2019 13:52:54,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,9246.535,32,,high-low,high,21,,caller,,,,
1382,1.55033E+12,16/02/2019 13:53:00,1.55033E+12,0,16/02/2019 13:52:58,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,3920.435,32,,high-low,high,21,,caller,,,,
1383,1.55033E+12,16/02/2019 13:53:03,1.55033E+12,0,16/02/2019 13:53:01,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,3114.305,32,,high-low,high,21,,caller,,,,
