index,trial_index,id,price_displayed,key pressed,environment,order,round_instance,task,function_id,quality_check,builtin_rt,end_time,start_time,Participant Public ID,key_pressed,latency,trial_label
102795,4.0,676774.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,1506.8800000008193,1555091031439.0,1555091029930.0,BLIND,39.0,1528.0,4.0 21.0
102796,4.0,676774.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,219.33000002172776,1555091031681.0,1555091031458.0,BLIND,39.0,237.0,4.0 21.0
102797,4.0,676774.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,169.32000001543204,1555091031866.0,1555091031695.0,BLIND,39.0,183.0,4.0 21.0
102798,4.0,676774.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,195.61999998404644,1555091032074.0,1555091031878.0,BLIND,39.0,221.0,4.0 21.0
102799,4.0,676774.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,161.1949999933131,1555091032263.0,1555091032099.0,BLIND,39.0,190.0,4.0 21.0
102800,4.0,676774.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,165.9300000173971,1555091032457.0,1555091032289.0,BLIND,39.0,184.0,4.0 21.0
102801,4.0,676774.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,190.73499998194168,1555091032665.0,1555091032473.0,BLIND,39.0,213.0,4.0 21.0
103055,8.0,676774.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,1443.5200000007171,1555091083786.0,1555091082341.0,BLIND,39.0,1468.0,8.0 21.0
103056,8.0,676774.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,164.069999998901,1555091083980.0,1555091083809.0,BLIND,39.0,193.0,8.0 21.0
103057,8.0,676774.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,145.27999999700114,1555091084150.0,1555091084002.0,BLIND,39.0,172.0,8.0 21.0
103058,8.0,676774.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,192.7049999940209,1555091084369.0,1555091084174.0,BLIND,39.0,223.0,8.0 21.0
103059,8.0,676774.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,132.57500002509914,1555091084532.0,1555091084397.0,BLIND,39.0,173.0,8.0 21.0
103060,8.0,676774.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,165.89000000385568,1555091084737.0,1555091084570.0,BLIND,39.0,185.0,8.0 21.0
103061,8.0,676774.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,168.0599999963306,1555091084925.0,1555091084755.0,BLIND,39.0,188.0,8.0 21.0
103250,11.0,676774.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,1274.1349999851082,1555091122859.0,1555091121583.0,BLIND,39.0,1295.0,11.0 21.0
103251,11.0,676774.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,191.91000002319925,1555091123072.0,1555091122878.0,BLIND,39.0,211.0,11.0 21.0
103252,11.0,676774.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,198.5149999964051,1555091123290.0,1555091123089.0,BLIND,39.0,210.0,11.0 21.0
103253,11.0,676774.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,180.97499999566932,1555091123482.0,1555091123299.0,BLIND,39.0,207.0,11.0 21.0
103254,11.0,676774.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,192.99499999033287,1555091123701.0,1555091123506.0,BLIND,39.0,235.0,11.0 21.0
103255,11.0,676774.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,166.52500000782308,1555091123909.0,1555091123741.0,BLIND,39.0,197.0,11.0 21.0
103256,11.0,676774.0,0.1,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,170.37500001606531,1555091124111.0,1555091123938.0,BLIND,39.0,190.0,11.0 21.0
103536,3.0,676774.0,1.8,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,1030.9350000170523,1555091192086.0,1555091191052.0,BLIND,39.0,1051.0,3.0 12.0
103537,3.0,676774.0,1.8,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,193.05999999050982,1555091192298.0,1555091192103.0,BLIND,39.0,227.0,3.0 12.0
103538,3.0,676774.0,1.8,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,163.51500002201647,1555091192494.0,1555091192330.0,BLIND,39.0,185.0,3.0 12.0
103539,3.0,676774.0,1.8,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,161.95500001776963,1555091192679.0,1555091192515.0,BLIND,39.0,195.0,3.0 12.0
103540,3.0,676774.0,1.8,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,143.8449999841396,1555091192856.0,1555091192710.0,BLIND,39.0,163.0,3.0 12.0
103541,3.0,676774.0,1.8,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,170.81500001950192,1555091193046.0,1555091192873.0,BLIND,39.0,204.0,3.0 12.0
103542,3.0,676774.0,1.8,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,151.28499999991618,1555091193231.0,1555091193077.0,BLIND,39.0,184.0,3.0 12.0
103802,7.0,676774.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,891.8399999965914,1555091244183.0,1555091243290.0,BLIND,39.0,915.0,7.0 12.0
103803,7.0,676774.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,184.1699999931734,1555091244392.0,1555091244205.0,BLIND,39.0,213.0,7.0 12.0
103804,7.0,676774.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,176.3349999964703,1555091244597.0,1555091244418.0,BLIND,39.0,206.0,7.0 12.0
103805,7.0,676774.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,169.04999999678694,1555091244794.0,1555091244624.0,BLIND,39.0,187.0,7.0 12.0
103806,7.0,676774.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,183.86000001919456,1555091244997.0,1555091244811.0,BLIND,39.0,216.0,7.0 12.0
103807,7.0,676774.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,169.36999998870306,1555091245199.0,1555091245027.0,BLIND,39.0,198.0,7.0 12.0
103808,7.0,676774.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,178.95500001031903,1555091245405.0,1555091245225.0,BLIND,39.0,209.0,7.0 12.0
104082,11.0,676774.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,835.465000011027,1555091296614.0,1555091295777.0,BLIND,39.0,860.0,11.0 12.0
104083,11.0,676774.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,189.73499999265184,1555091296830.0,1555091296637.0,BLIND,39.0,228.0,11.0 12.0
104084,11.0,676774.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,163.29499997664243,1555091297030.0,1555091296865.0,BLIND,39.0,200.0,11.0 12.0
104085,11.0,676774.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,165.45999998925254,1555091297233.0,1555091297065.0,BLIND,39.0,197.0,11.0 12.0
104086,11.0,676774.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,207.93499998399056,1555091297471.0,1555091297262.0,BLIND,39.0,238.0,11.0 12.0
104087,11.0,676774.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,173.23499999474734,1555091297675.0,1555091297500.0,BLIND,39.0,204.0,11.0 12.0
104088,11.0,676774.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,175.5999999877531,1555091297881.0,1555091297704.0,BLIND,39.0,209.0,11.0 12.0
104405,4.0,676774.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,1101.0499999974854,1555091366871.0,1555091365768.0,BLIND,39.0,1120.0,4.0 22.0
104406,4.0,676774.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,160.01500000129454,1555091367051.0,1555091366888.0,BLIND,39.0,198.0,4.0 22.0
104407,4.0,676774.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,158.07500001392327,1555091367246.0,1555091367086.0,BLIND,39.0,188.0,4.0 22.0
104408,4.0,676774.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,145.95499998540618,1555091367422.0,1555091367274.0,BLIND,39.0,180.0,4.0 22.0
104409,4.0,676774.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,138.6950000014622,1555091367594.0,1555091367454.0,BLIND,39.0,166.0,4.0 22.0
104410,4.0,676774.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,150.20999999251214,1555091367772.0,1555091367620.0,BLIND,39.0,185.0,4.0 22.0
104411,4.0,676774.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,129.8600000154693,1555091367937.0,1555091367805.0,BLIND,39.0,165.0,4.0 22.0
104690,8.0,676774.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,914.1549999767446,1555091419195.0,1555091418280.0,BLIND,39.0,935.0,8.0 22.0
104691,8.0,676774.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,151.7650000168942,1555091419369.0,1555091419215.0,BLIND,39.0,181.0,8.0 22.0
104692,8.0,676774.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,213.13500002725053,1555091419610.0,1555091419396.0,BLIND,39.0,251.0,8.0 22.0
104693,8.0,676774.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,103.32500000367872,1555091419752.0,1555091419647.0,BLIND,39.0,121.0,8.0 22.0
104694,8.0,676774.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,222.75499999523163,1555091419992.0,1555091419768.0,BLIND,39.0,264.0,8.0 22.0
104695,8.0,676774.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,147.20999999553896,1555091420180.0,1555091420032.0,BLIND,39.0,161.0,8.0 22.0
104696,8.0,676774.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,208.119999995688,1555091420403.0,1555091420193.0,BLIND,39.0,241.0,8.0 22.0
104901,11.0,676774.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,1128.259999997681,1555091458827.0,1555091457697.0,BLIND,39.0,1151.0,11.0 22.0
104902,11.0,676774.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,165.36499999347143,1555091459016.0,1555091458848.0,BLIND,39.0,202.0,11.0 22.0
104903,11.0,676774.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,163.1549999874551,1555091459214.0,1555091459050.0,BLIND,39.0,198.0,11.0 22.0
104904,11.0,676774.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,150.04499998758547,1555091459400.0,1555091459248.0,BLIND,39.0,172.0,11.0 22.0
104905,11.0,676774.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,171.25000001396984,1555091459592.0,1555091459420.0,BLIND,39.0,200.0,11.0 22.0
104906,11.0,676774.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,156.9749999907799,1555091459779.0,1555091459620.0,BLIND,39.0,190.0,11.0 22.0
104907,11.0,676774.0,0.1,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,166.0450000199489,1555091459977.0,1555091459810.0,BLIND,39.0,198.0,11.0 22.0
105199,3.0,680109.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,1107.0,1555337946430.0,1555337945322.0,BLIND,39.0,1114.0,3.0 11.0
105200,3.0,680109.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,174.0,1555337946610.0,1555337946436.0,BLIND,39.0,177.0,3.0 11.0
105201,3.0,680109.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,171.0,1555337946784.0,1555337946613.0,BLIND,39.0,177.0,3.0 11.0
105202,3.0,680109.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,164.0,1555337946955.0,1555337946790.0,BLIND,39.0,169.0,3.0 11.0
105203,3.0,680109.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,158.0,1555337947119.0,1555337946959.0,BLIND,39.0,162.0,3.0 11.0
105204,3.0,680109.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,157.0,1555337947279.0,1555337947121.0,BLIND,39.0,163.0,3.0 11.0
105205,3.0,680109.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,162.0,1555337947447.0,1555337947284.0,BLIND,39.0,166.0,3.0 11.0
105519,7.0,680109.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,811.0,1555337998464.0,1555337997652.0,BLIND,39.0,819.0,7.0 11.0
105520,7.0,680109.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,142.0,1555337998614.0,1555337998471.0,BLIND,39.0,149.0,7.0 11.0
105521,7.0,680109.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,211.0,1555337998833.0,1555337998620.0,BLIND,39.0,219.0,7.0 11.0
105522,7.0,680109.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,156.0,1555337998996.0,1555337998839.0,BLIND,39.0,166.0,7.0 11.0
105523,7.0,680109.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,137.0,1555337999142.0,1555337999005.0,BLIND,39.0,145.0,7.0 11.0
105524,7.0,680109.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,125.0,1555337999276.0,1555337999150.0,BLIND,39.0,130.0,7.0 11.0
105525,7.0,680109.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,116.0,1555337999395.0,1555337999280.0,BLIND,39.0,122.0,7.0 11.0
105851,11.0,680109.0,0.1,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,960.0,1555338050973.0,1555338050013.0,BLIND,39.0,968.0,11.0 11.0
105852,11.0,680109.0,0.1,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,162.0,1555338051144.0,1555338050981.0,BLIND,39.0,171.0,11.0 11.0
105853,11.0,680109.0,0.1,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,181.0,1555338051335.0,1555338051152.0,BLIND,39.0,192.0,11.0 11.0
105854,11.0,680109.0,0.1,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,165.0,1555338051509.0,1555338051344.0,BLIND,39.0,175.0,11.0 11.0
105855,11.0,680109.0,0.1,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,153.0,1555338051672.0,1555338051519.0,BLIND,39.0,162.0,11.0 11.0
105856,11.0,680109.0,0.1,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,158.0,1555338051840.0,1555338051681.0,BLIND,39.0,167.0,11.0 11.0
105857,11.0,680109.0,0.1,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,152.0,1555338052001.0,1555338051848.0,BLIND,39.0,158.0,11.0 11.0
106253,4.0,680109.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,757.0,1555338130303.0,1555338129545.0,BLIND,39.0,769.0,4.0 21.0
106254,4.0,680109.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,171.0,1555338130484.0,1555338130314.0,BLIND,39.0,182.0,4.0 21.0
106255,4.0,680109.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,159.0,1555338130656.0,1555338130496.0,BLIND,39.0,170.0,4.0 21.0
106256,4.0,680109.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,170.0,1555338130838.0,1555338130666.0,BLIND,39.0,188.0,4.0 21.0
106257,4.0,680109.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,172.0,1555338131027.0,1555338130854.0,BLIND,39.0,185.0,4.0 21.0
106258,4.0,680109.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,137.0,1555338131177.0,1555338131039.0,BLIND,39.0,147.0,4.0 21.0
106259,4.0,680109.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,185.0,1555338131371.0,1555338131186.0,BLIND,39.0,190.0,4.0 21.0
106574,8.0,680109.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,1112.0,1555338182937.0,1555338181825.0,BLIND,39.0,1117.0,8.0 21.0
106575,8.0,680109.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,218.0,1555338183159.0,1555338182942.0,BLIND,39.0,224.0,8.0 21.0
106576,8.0,680109.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,149.0,1555338183316.0,1555338183166.0,BLIND,39.0,165.0,8.0 21.0
106577,8.0,680109.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,130.0,1555338183464.0,1555338183331.0,BLIND,39.0,145.0,8.0 21.0
106578,8.0,680109.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,148.0,1555338183626.0,1555338183476.0,BLIND,39.0,162.0,8.0 21.0
106579,8.0,680109.0,2.5,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,141.0,1555338183780.0,1555338183638.0,BLIND,39.0,156.0,8.0 21.0
106811,11.0,680109.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,833.0,1555338222059.0,1555338221224.0,BLIND,39.0,841.0,11.0 21.0
106812,11.0,680109.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,187.0,1555338222252.0,1555338222065.0,BLIND,39.0,200.0,11.0 21.0
106813,11.0,680109.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,156.0,1555338222421.0,1555338222265.0,BLIND,39.0,166.0,11.0 21.0
106814,11.0,680109.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,149.0,1555338222582.0,1555338222431.0,BLIND,39.0,156.0,11.0 21.0
106815,11.0,680109.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,154.0,1555338222742.0,1555338222587.0,BLIND,39.0,169.0,11.0 21.0
106816,11.0,680109.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,135.0,1555338222893.0,1555338222756.0,BLIND,39.0,150.0,11.0 21.0
106817,11.0,680109.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,145.0,1555338223052.0,1555338222906.0,BLIND,39.0,153.0,11.0 21.0
107131,3.0,680109.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,1005.0,1555338303414.0,1555338302409.0,BLIND,39.0,1022.0,3.0 12.0
107132,3.0,680109.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,179.0,1555338303611.0,1555338303431.0,BLIND,39.0,186.0,3.0 12.0
107133,3.0,680109.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,152.0,1555338303771.0,1555338303617.0,BLIND,39.0,171.0,3.0 12.0
107134,3.0,680109.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,161.0,1555338303950.0,1555338303788.0,BLIND,39.0,168.0,3.0 12.0
107135,3.0,680109.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,158.0,1555338304114.0,1555338303956.0,BLIND,39.0,173.0,3.0 12.0
107136,3.0,680109.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,137.0,1555338304267.0,1555338304129.0,BLIND,39.0,153.0,3.0 12.0
107137,3.0,680109.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,134.0,1555338304417.0,1555338304282.0,BLIND,39.0,145.0,3.0 12.0
107449,7.0,680109.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,778.0,1555338355587.0,1555338354808.0,BLIND,39.0,784.0,7.0 12.0
107450,7.0,680109.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,159.0,1555338355753.0,1555338355592.0,BLIND,39.0,178.0,7.0 12.0
107451,7.0,680109.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,140.0,1555338355912.0,1555338355770.0,BLIND,39.0,159.0,7.0 12.0
107452,7.0,680109.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,152.0,1555338356083.0,1555338355929.0,BLIND,39.0,160.0,7.0 12.0
107453,7.0,680109.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,145.0,1555338356236.0,1555338356089.0,BLIND,39.0,164.0,7.0 12.0
107454,7.0,680109.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,145.0,1555338356398.0,1555338356253.0,BLIND,39.0,162.0,7.0 12.0
107455,7.0,680109.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,156.0,1555338356572.0,1555338356415.0,BLIND,39.0,169.0,7.0 12.0
107771,11.0,680109.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,1167.0,1555338408380.0,1555338407212.0,BLIND,39.0,1185.0,11.0 12.0
107772,11.0,680109.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,147.0,1555338408545.0,1555338408397.0,BLIND,39.0,167.0,11.0 12.0
107773,11.0,680109.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,134.0,1555338408699.0,1555338408564.0,BLIND,39.0,147.0,11.0 12.0
107774,11.0,680109.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,151.0,1555338408862.0,1555338408711.0,BLIND,39.0,159.0,11.0 12.0
107775,11.0,680109.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,154.0,1555338409024.0,1555338408870.0,BLIND,39.0,174.0,11.0 12.0
107776,11.0,680109.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,130.0,1555338409175.0,1555338409044.0,BLIND,39.0,152.0,11.0 12.0
107777,11.0,680109.0,0.1,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,127.0,1555338409324.0,1555338409196.0,BLIND,39.0,147.0,11.0 12.0
108167,4.0,680109.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,634.0,1555338494503.0,1555338493869.0,BLIND,39.0,652.0,4.0 22.0
108168,4.0,680109.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,147.0,1555338494670.0,1555338494521.0,BLIND,39.0,169.0,4.0 22.0
108169,4.0,680109.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,143.0,1555338494834.0,1555338494690.0,BLIND,39.0,157.0,4.0 22.0
108170,4.0,680109.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,136.0,1555338494986.0,1555338494847.0,BLIND,39.0,152.0,4.0 22.0
108171,4.0,680109.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,127.0,1555338495128.0,1555338494999.0,BLIND,39.0,150.0,4.0 22.0
108172,4.0,680109.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,118.0,1555338495269.0,1555338495149.0,BLIND,39.0,127.0,4.0 22.0
108173,4.0,680109.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,138.0,1555338495414.0,1555338495276.0,BLIND,39.0,158.0,4.0 22.0
108495,8.0,680109.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,655.0,1555338546892.0,1555338546236.0,BLIND,39.0,677.0,8.0 22.0
108496,8.0,680109.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,191.0,1555338547106.0,1555338546913.0,BLIND,39.0,227.0,8.0 22.0
108497,8.0,680109.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,137.0,1555338547278.0,1555338547140.0,BLIND,39.0,164.0,8.0 22.0
108498,8.0,680109.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,157.0,1555338547462.0,1555338547304.0,BLIND,39.0,172.0,8.0 22.0
108499,8.0,680109.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,198.0,1555338547675.0,1555338547476.0,BLIND,39.0,224.0,8.0 22.0
108500,8.0,680109.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,177.0,1555338547877.0,1555338547700.0,BLIND,39.0,188.0,8.0 22.0
108501,8.0,680109.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,228.0,1555338548116.0,1555338547888.0,BLIND,39.0,236.0,8.0 22.0
108739,11.0,680109.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,873.0,1555338586415.0,1555338585541.0,BLIND,39.0,894.0,11.0 22.0
108740,11.0,680109.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,144.0,1555338586579.0,1555338586435.0,BLIND,39.0,152.0,11.0 22.0
108741,11.0,680109.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,141.0,1555338586729.0,1555338586587.0,BLIND,39.0,152.0,11.0 22.0
108742,11.0,680109.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,147.0,1555338586887.0,1555338586739.0,BLIND,39.0,156.0,11.0 22.0
108743,11.0,680109.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,150.0,1555338587046.0,1555338586895.0,BLIND,39.0,163.0,11.0 22.0
109018,3.0,680110.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,947.4599999957718,1555338022330.0,1555338021382.0,BLIND,39.0,949.0,3.0 11.0
109019,3.0,680110.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,182.45999998180199,1555338022514.0,1555338022331.0,BLIND,39.0,184.0,3.0 11.0
109020,3.0,680110.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,171.13499995321038,1555338022686.0,1555338022515.0,BLIND,39.0,172.0,3.0 11.0
109021,3.0,680110.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,163.18000003229827,1555338022850.0,1555338022687.0,BLIND,39.0,164.0,3.0 11.0
109022,3.0,680110.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,167.2750000143424,1555338023018.0,1555338022851.0,BLIND,39.0,168.0,3.0 11.0
109023,3.0,680110.0,0.7,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,147.2200000425801,1555338023166.0,1555338023019.0,BLIND,39.0,148.0,3.0 11.0
109318,7.0,680110.0,1.8,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,972.524999990128,1555338074688.0,1555338073715.0,BLIND,39.0,974.0,7.0 11.0
109319,7.0,680110.0,1.8,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,146.63999999174845,1555338074836.0,1555338074689.0,BLIND,39.0,148.0,7.0 11.0
109320,7.0,680110.0,1.8,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,175.08999997517094,1555338075012.0,1555338074837.0,BLIND,39.0,176.0,7.0 11.0
