Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,reaction time,key pressed,price_displayed,order,environment,round instance,task,function id,rod fixing checked,builtin rt,end_time,start_time
531,1.55E+12,19/02/2019 02:20:24,1.55E+12,8,19/02/2019 10:20:27,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,151,40,0.7,high-low,high,11,fishing,fishing_h,null,151.0109999,1550542827684.00,1550542827533.00
532,1.55E+12,19/02/2019 02:20:24,1.55E+12,8,19/02/2019 10:20:28,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,136,40,0.7,high-low,high,11,fishing,fishing_h,null,137.5570002,1550542827924.00,1550542827788.00
533,1.55E+12,19/02/2019 02:20:24,1.55E+12,8,19/02/2019 10:20:28,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,167,40,0.7,high-low,high,11,fishing,fishing_h,null,165.6050002,1550542828194.00,1550542828027.00
534,1.55E+12,19/02/2019 02:20:25,1.55E+12,8,19/02/2019 10:20:28,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,151,40,0.7,high-low,high,11,fishing,fishing_h,null,151.539,1550542828448.00,1550542828297.00
535,1.55E+12,19/02/2019 02:20:25,1.55E+12,8,19/02/2019 10:20:28,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,166,40,0.7,high-low,high,11,fishing,fishing_h,null,165.1290001,1550542828719.00,1550542828553.00
536,1.55E+12,19/02/2019 02:20:25,1.55E+12,8,19/02/2019 10:20:29,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,151,40,0.7,high-low,high,11,fishing,fishing_h,null,151.146,1550542828973.00,1550542828822.00
537,1.55E+12,19/02/2019 02:20:25,1.55E+12,8,19/02/2019 10:20:29,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,167,40,0.7,high-low,high,11,fishing,fishing_h,null,166.64,1550542829243.00,1550542829076.00
538,1.55E+12,19/02/2019 02:20:26,1.55E+12,8,19/02/2019 10:20:29,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,123,40,null,high-low,high,11,null,caller,null,122.3329999,1550542829469.00,1550542829346.00
539,1.55E+12,19/02/2019 02:20:26,1.55E+12,8,19/02/2019 10:20:29,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,null,null,null,high-low,high,11,null,caller,null,null,null,1550542829572.00
540,1.55E+12,19/02/2019 02:20:26,1.55E+12,8,19/02/2019 10:20:29,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
541,1.55E+12,19/02/2019 02:20:26,1.55E+12,8,19/02/2019 10:20:29,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
542,1.55E+12,19/02/2019 02:20:26,1.55E+12,8,19/02/2019 10:20:29,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
543,1.55E+12,19/02/2019 02:20:26,1.55E+12,8,19/02/2019 10:20:29,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
544,1.55E+12,19/02/2019 02:20:26,1.55E+12,8,19/02/2019 10:20:29,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
545,1.55E+12,19/02/2019 02:20:26,1.55E+12,8,19/02/2019 10:20:30,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,170,40,2.5,high-low,high,11,fishing,fishing_h,null,168.6110001,1550542829964.00,1550542829794.00
546,1.55E+12,19/02/2019 02:20:26,1.55E+12,8,19/02/2019 10:20:30,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,152,40,2.5,high-low,high,11,fishing,fishing_h,null,151.1959999,1550542830219.00,1550542830067.00
547,1.55E+12,19/02/2019 02:20:27,1.55E+12,8,19/02/2019 10:20:30,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,120,40,2.5,high-low,high,11,fishing,fishing_h,null,120.6059998,1550542830443.00,1550542830323.00
548,1.55E+12,19/02/2019 02:20:27,1.55E+12,8,19/02/2019 10:20:30,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,121,40,2.5,high-low,high,11,fishing,fishing_h,null,121.3280002,1550542830668.00,1550542830547.00
549,1.55E+12,19/02/2019 02:20:27,1.55E+12,8,19/02/2019 10:20:31,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,136,40,2.5,high-low,high,11,fishing,fishing_h,null,135.7730001,1550542830909.00,1550542830773.00
550,1.55E+12,19/02/2019 02:20:28,1.55E+12,8,19/02/2019 10:20:31,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,153,40,2.5,high-low,high,11,fishing,fishing_h,null,152.7869999,1550542831164.00,1550542831011.00
551,1.55E+12,19/02/2019 02:20:28,1.55E+12,8,19/02/2019 10:20:31,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,152,40,2.5,high-low,high,11,fishing,fishing_h,null,151.567,1550542831419.00,1550542831267.00
552,1.55E+12,19/02/2019 02:20:28,1.55E+12,8,19/02/2019 10:20:31,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,212,40,2.5,high-low,high,11,fishing,fishing_h,null,212.5090002,1550542831734.00,1550542831522.00
553,1.55E+12,19/02/2019 02:20:28,1.55E+12,8,19/02/2019 10:20:32,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,63,40,2.5,high-low,high,11,fishing,fishing_h,null,63.05500004,1550542831901.00,1550542831838.00
554,1.55E+12,19/02/2019 02:20:29,1.55E+12,8,19/02/2019 10:20:32,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,149,40,2.5,high-low,high,11,fishing,fishing_h,null,148.5669999,1550542832154.00,1550542832005.00
555,1.55E+12,19/02/2019 02:20:29,1.55E+12,8,19/02/2019 10:20:32,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,130,40,2.5,high-low,high,11,fishing,fishing_h,null,129.2989999,1550542832424.00,1550542832294.00
556,1.55E+12,19/02/2019 02:20:29,1.55E+12,8,19/02/2019 10:20:32,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,137,40,2.5,high-low,high,11,fishing,fishing_h,null,137.045,1550542832664.00,1550542832527.00
557,1.55E+12,19/02/2019 02:20:29,1.55E+12,8,19/02/2019 10:20:33,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,136,40,2.5,high-low,high,11,fishing,fishing_h,null,135.797,1550542832904.00,1550542832768.00
558,1.55E+12,19/02/2019 02:20:29,1.55E+12,8,19/02/2019 10:20:33,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,120,40,2.5,high-low,high,11,fishing,fishing_h,null,120.4220001,1550542833128.00,1550542833008.00
559,1.55E+12,19/02/2019 02:20:30,1.55E+12,8,19/02/2019 10:20:33,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,167,40,2.5,high-low,high,11,fishing,fishing_h,null,166.68,1550542833399.00,1550542833232.00
560,1.55E+12,19/02/2019 02:20:30,1.55E+12,8,19/02/2019 10:20:33,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,137,40,2.5,high-low,high,11,fishing,fishing_h,null,136.745,1550542833639.00,1550542833502.00
561,1.55E+12,19/02/2019 02:20:30,1.55E+12,8,19/02/2019 10:20:33,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,137,40,2.5,high-low,high,11,fishing,fishing_h,null,136.2010001,1550542833879.00,1550542833742.00
562,1.55E+12,19/02/2019 02:20:30,1.55E+12,8,19/02/2019 10:20:34,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,152,40,2.5,high-low,high,11,fishing,fishing_h,null,150.741,1550542834134.00,1550542833982.00
563,1.55E+12,19/02/2019 02:20:31,1.55E+12,8,19/02/2019 10:20:34,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,121,40,2.5,high-low,high,11,fishing,fishing_h,null,121.0110001,1550542834358.00,1550542834237.00
564,1.55E+12,19/02/2019 02:20:31,1.55E+12,8,19/02/2019 10:20:34,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,197,40,2.5,high-low,high,11,fishing,fishing_h,null,196.8360001,1550542834658.00,1550542834461.00
565,1.55E+12,19/02/2019 02:20:31,1.55E+12,8,19/02/2019 10:20:34,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,121,40,2.5,high-low,high,11,fishing,fishing_h,null,121.1539998,1550542834883.00,1550542834762.00
566,1.55E+12,19/02/2019 02:20:31,1.55E+12,8,19/02/2019 10:20:35,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,152,40,2.5,high-low,high,11,fishing,fishing_h,null,151.9330002,1550542835139.00,1550542834987.00
567,1.55E+12,19/02/2019 02:20:32,1.55E+12,8,19/02/2019 10:20:35,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,151,40,2.5,high-low,high,11,fishing,fishing_h,null,150.6469999,1550542835394.00,1550542835243.00
568,1.55E+12,19/02/2019 02:20:32,1.55E+12,8,19/02/2019 10:20:35,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,152,40,2.5,high-low,high,11,fishing,fishing_h,null,151.4599998,1550542835649.00,1550542835497.00
569,1.55E+12,19/02/2019 02:20:32,1.55E+12,8,19/02/2019 10:20:35,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,122,40,2.5,high-low,high,11,fishing,fishing_h,null,121.9300001,1550542835873.00,1550542835751.00
570,1.55E+12,19/02/2019 02:20:32,1.55E+12,8,19/02/2019 10:20:36,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,137,40,2.5,high-low,high,11,fishing,fishing_h,null,136.9789999,1550542836114.00,1550542835977.00
571,1.55E+12,19/02/2019 02:20:33,1.55E+12,8,19/02/2019 10:20:36,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,137,40,2.5,high-low,high,11,fishing,fishing_h,null,136.558,1550542836354.00,1550542836217.00
572,1.55E+12,19/02/2019 02:20:33,1.55E+12,8,19/02/2019 10:20:36,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,136,40,2.5,high-low,high,11,fishing,fishing_h,null,135.851,1550542836594.00,1550542836458.00
573,1.55E+12,19/02/2019 02:20:33,1.55E+12,8,19/02/2019 10:20:36,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,151,40,2.5,high-low,high,11,fishing,fishing_h,null,151.088,1550542836849.00,1550542836698.00
574,1.55E+12,19/02/2019 02:20:33,1.55E+12,8,19/02/2019 10:20:37,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,122,40,2.5,high-low,high,11,fishing,fishing_h,null,121.0459999,1550542837074.00,1550542836952.00
575,1.55E+12,19/02/2019 02:20:33,1.55E+12,8,19/02/2019 10:20:37,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,137,40,2.5,high-low,high,11,fishing,fishing_h,null,136.558,1550542837314.00,1550542837177.00
576,1.55E+12,19/02/2019 02:20:34,1.55E+12,8,19/02/2019 10:20:37,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,197,40,2.5,high-low,high,11,fishing,fishing_h,null,196.948,1550542837614.00,1550542837417.00
577,1.55E+12,19/02/2019 02:20:34,1.55E+12,8,19/02/2019 10:20:37,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,152,40,2.5,high-low,high,11,fishing,fishing_h,null,151.1890001,1550542837869.00,1550542837717.00
578,1.55E+12,19/02/2019 02:20:35,1.55E+12,8,19/02/2019 10:20:38,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,152,40,2.5,high-low,high,11,fishing,fishing_h,null,151.758,1550542838124.00,1550542837972.00
579,1.55E+12,19/02/2019 02:20:35,1.55E+12,8,19/02/2019 10:20:38,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,136,40,2.5,high-low,high,11,fishing,fishing_h,null,136.2070001,1550542838364.00,1550542838228.00
580,1.55E+12,19/02/2019 02:20:35,1.55E+12,8,19/02/2019 10:20:38,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,121,40,2.5,high-low,high,11,fishing,fishing_h,null,121.243,1550542838588.00,1550542838467.00
581,1.55E+12,19/02/2019 02:20:35,1.55E+12,8,19/02/2019 10:20:38,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,152,40,2.5,high-low,high,11,fishing,fishing_h,null,151.75,1550542838844.00,1550542838692.00
582,1.55E+12,19/02/2019 02:20:35,1.55E+12,8,19/02/2019 10:20:39,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,107,40,2.5,high-low,high,11,fishing,fishing_h,null,106.316,1550542839054.00,1550542838947.00
583,1.55E+12,19/02/2019 02:20:35,1.55E+12,8,19/02/2019 10:20:39,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,153,40,2.5,high-low,high,11,fishing,fishing_h,null,152.433,1550542839309.00,1550542839156.00
584,1.55E+12,19/02/2019 02:20:36,1.55E+12,8,19/02/2019 10:20:39,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,152,40,2.5,high-low,high,11,fishing,fishing_h,null,151.4910001,1550542839564.00,1550542839412.00
585,1.55E+12,19/02/2019 02:20:36,1.55E+12,8,19/02/2019 10:20:39,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,137,40,2.5,high-low,high,11,fishing,fishing_h,null,136.8100001,1550542839804.00,1550542839667.00
586,1.55E+12,19/02/2019 02:20:36,1.55E+12,8,19/02/2019 10:20:40,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,121,40,2.5,high-low,high,11,fishing,fishing_h,null,121.0320001,1550542840028.00,1550542839907.00
587,1.55E+12,19/02/2019 02:20:36,1.55E+12,8,19/02/2019 10:20:40,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,138,40,2.5,high-low,high,11,fishing,fishing_h,null,137.2799999,1550542840269.00,1550542840131.00
588,1.55E+12,19/02/2019 02:20:37,1.55E+12,8,19/02/2019 10:20:40,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,137,40,2.5,high-low,high,11,fishing,fishing_h,null,136.5789999,1550542840509.00,1550542840372.00
589,1.55E+12,19/02/2019 02:20:37,1.55E+12,8,19/02/2019 10:20:40,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,151,40,2.5,high-low,high,11,fishing,fishing_h,null,151.1310001,1550542840764.00,1550542840613.00
590,1.55E+12,19/02/2019 02:20:37,1.55E+12,8,19/02/2019 10:20:41,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,151,40,2.5,high-low,high,11,fishing,fishing_h,null,150.353,1550542841019.00,1550542840868.00
591,1.55E+12,19/02/2019 02:20:38,1.55E+12,8,19/02/2019 10:20:41,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,195,40,2.5,high-low,high,11,fishing,fishing_h,null,196.371,1550542841318.00,1550542841123.00
592,1.55E+12,19/02/2019 02:20:38,1.55E+12,8,19/02/2019 10:20:41,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,124,40,2.5,high-low,high,11,fishing,fishing_h,null,123.1829999,1550542841545.00,1550542841421.00
593,1.55E+12,19/02/2019 02:20:38,1.55E+12,8,19/02/2019 10:20:41,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,161,40,2.5,high-low,high,11,fishing,fishing_h,null,160.4139998,1550542841814.00,1550542841653.00
594,1.55E+12,19/02/2019 02:20:38,1.55E+12,8,19/02/2019 10:20:42,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,121,40,2.5,high-low,high,11,fishing,fishing_h,null,120.7010001,1550542842039.00,1550542841918.00
595,1.55E+12,19/02/2019 02:20:39,1.55E+12,8,19/02/2019 10:20:42,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,151,40,2.5,high-low,high,11,fishing,fishing_h,null,151.6790001,1550542842293.00,1550542842142.00
596,1.55E+12,19/02/2019 02:20:39,1.55E+12,8,19/02/2019 10:20:42,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,108,40,null,high-low,high,11,null,caller,null,106.9850002,1550542842505.00,1550542842397.00
597,1.55E+12,19/02/2019 02:20:39,1.55E+12,8,19/02/2019 10:20:42,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,121,40,null,high-low,high,11,null,caller,null,120.6760001,1550542842729.00,1550542842608.00
598,1.55E+12,19/02/2019 02:20:39,1.55E+12,8,19/02/2019 10:20:42,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
599,1.55E+12,19/02/2019 02:20:39,1.55E+12,8,19/02/2019 10:20:42,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
600,1.55E+12,19/02/2019 02:20:39,1.55E+12,8,19/02/2019 10:20:42,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
601,1.55E+12,19/02/2019 02:20:39,1.55E+12,8,19/02/2019 10:20:42,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
602,1.55E+12,19/02/2019 02:20:39,1.55E+12,8,19/02/2019 10:20:42,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
603,1.55E+12,19/02/2019 02:20:39,1.55E+12,8,19/02/2019 10:20:43,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,113,40,1.8,high-low,high,11,fishing,fishing_h,null,112.587,1550542842954.00,1550542842841.00
604,1.55E+12,19/02/2019 02:20:40,1.55E+12,8,19/02/2019 10:20:43,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,151,40,1.8,high-low,high,11,fishing,fishing_h,null,151.298,1550542843209.00,1550542843058.00
605,1.55E+12,19/02/2019 02:20:40,1.55E+12,8,19/02/2019 10:20:43,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,86,40,1.8,high-low,high,11,fishing,fishing_h,null,86.13800001,1550542843419.00,1550542843333.00
606,1.55E+12,19/02/2019 02:20:40,1.55E+12,8,19/02/2019 10:20:43,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,135,40,1.8,high-low,high,11,fishing,fishing_h,null,135.2810001,1550542843658.00,1550542843523.00
607,1.55E+12,19/02/2019 02:20:40,1.55E+12,8,19/02/2019 10:20:44,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,152,40,1.8,high-low,high,11,fishing,fishing_h,null,151.325,1550542843914.00,1550542843762.00
608,1.55E+12,19/02/2019 02:20:40,1.55E+12,8,19/02/2019 10:20:44,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,151,40,1.8,high-low,high,11,fishing,fishing_h,null,150.6820002,1550542844169.00,1550542844018.00
609,1.55E+12,19/02/2019 02:20:41,1.55E+12,8,19/02/2019 10:20:44,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,106,40,1.8,high-low,high,11,fishing,fishing_h,null,105.5039999,1550542844379.00,1550542844273.00
610,1.55E+12,19/02/2019 02:20:41,1.55E+12,8,19/02/2019 10:20:44,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,122,40,1.8,high-low,high,11,fishing,fishing_h,null,121.5290001,1550542844604.00,1550542844482.00
611,1.55E+12,19/02/2019 02:20:41,1.55E+12,8,19/02/2019 10:20:44,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,121,40,1.8,high-low,high,11,fishing,fishing_h,null,120.475,1550542844829.00,1550542844708.00
